year,origin_prefecture,destination_prefecture,movers
2018,茨城県,長野県,79
2018,新潟県,茨城県,79
2018,香川県,福岡県,79
2018,宮崎県,広島県,79
2018,茨城県,山形県,78
2018,東京都,大分県,78
2018,福井県,神奈川県,78
2018,大阪府,高知県,78
2018,岡山県,滋賀県,78
2018,長崎県,兵庫県,78
2018,熊本県,千葉県,78
2018,北海道,福岡県,77
2018,宮城県,秋田県,77
2018,秋田県,福島県,77
2018,長崎県,岡山県,77
2018,鹿児島県,岡山県,77
2018,北海道,新潟県,76
2018,群馬県,福島県,76
2018,北海道,山形県,75
2018,大阪府,愛媛県,75
2018,奈良県,和歌山県,75
2018,福岡県,北海道,75
2018,熊本県,山口県,75
2018,岩手県,栃木県,74
2018,岩手県,群馬県,74
2018,山形県,群馬県,74
2018,栃木県,京都府,74
2018,東京都,新潟県,74
2018,新潟県,山梨県,74
2018,三重県,長野県,74
2018,佐賀県,京都府,74
2018,滋賀県,福井県,73
2018,京都府,鳥取県,73
2018,大分県,鹿児島県,73
2018,沖縄県,京都府,73
2018,新潟県,栃木県,72
2018,岐阜県,北海道,72
2018,静岡県,山形県,72
2018,静岡県,新潟県,72
2018,和歌山県,愛知県,72
2018,福岡県,沖縄県,72
2018,青森県,茨城県,71
2018,青森県,新潟県,71
2018,埼玉県,静岡県,71
2018,山梨県,京都府,71
2018,岡山県,千葉県,71
2018,広島県,香川県,71
2018,香川県,愛知県,71
2018,長崎県,千葉県,71
2018,大分県,岡山県,71
2018,富山県,兵庫県,70
2018,東京都,石川県,69
2018,東京都,滋賀県,69
2018,富山県,岐阜県,69
2018,静岡県,福島県,69
2018,大阪府,長野県,69
2018,奈良県,北海道,69
2018,広島県,鳥取県,69
2018,茨城県,新潟県,68
2018,三重県,広島県,68
2018,兵庫県,長野県,68
2018,和歌山県,徳島県,68
2018,佐賀県,山口県,68
2018,宮崎県,山口県,68
2018,沖縄県,山口県,68
2018,群馬県,北海道,67
2018,群馬県,山梨県,67
2018,長野県,栃木県,67
2018,岐阜県,埼玉県,67
2018,三重県,北海道,67
2018,大阪府,岐阜県,67
2018,沖縄県,兵庫県,67
2018,神奈川県,兵庫県,66
2018,新潟県,愛知県,66
2018,石川県,北海道,66
2018,愛知県,高知県,66
2018,滋賀県,神奈川県,66
2018,佐賀県,神奈川県,66
2018,佐賀県,大阪府,66
2018,埼玉県,新潟県,65
2018,東京都,秋田県,65
2018,石川県,千葉県,65
2018,山梨県,愛知県,65
2018,京都府,石川県,65
2018,大阪府,山口県,65
2018,香川県,滋賀県,65
2018,鹿児島県,沖縄県,65
2018,石川県,埼玉県,64
2018,和歌山県,広島県,64
2018,山口県,大分県,64
2018,宮城県,群馬県,63
2018,山形県,岩手県,63
2018,茨城県,秋田県,63
2018,栃木県,山梨県,63
2018,新潟県,大阪府,63
2018,福井県,岐阜県,63
2018,大阪府,静岡県,63
2018,山口県,長崎県,63
2018,徳島県,愛知県,63
2018,沖縄県,熊本県,63
2018,青森県,栃木県,62
2018,岩手県,新潟県,62
2018,秋田県,栃木県,62
2018,京都府,埼玉県,62
2018,和歌山県,岡山県,62
2018,広島県,北海道,62
2018,愛媛県,千葉県,62
2018,佐賀県,大分県,62
2018,宮崎県,千葉県,62
2018,岡山県,埼玉県,61
2018,沖縄県,徳島県,61
2018,千葉県,栃木県,60
2018,愛知県,宮城県,60
2018,鳥取県,福岡県,60
2018,宮崎県,兵庫県,60
2018,秋田県,群馬県,59
2018,茨城県,兵庫県,59
2018,栃木県,静岡県,59
2018,群馬県,静岡県,59
2018,静岡県,富山県,59
2018,京都府,福岡県,59
2018,福島県,秋田県,58
2018,新潟県,静岡県,58
2018,滋賀県,奈良県,58
2018,福岡県,奈良県,58
2018,大分県,佐賀県,58
2018,福島県,岩手県,57
2018,富山県,群馬県,57
2018,愛知県,秋田県,57
2018,北海道,秋田県,56
2018,北海道,滋賀県,56
2018,富山県,山梨県,56
2018,静岡県,栃木県,56
2018,三重県,千葉県,56
2018,岡山県,北海道,56
2018,山口県,埼玉県,56
2018,愛媛県,大分県,56
2018,高知県,福岡県,56
2018,静岡県,福岡県,55
2018,愛知県,鳥取県,55
2018,京都府,福井県,55
2018,福岡県,茨城県,55
2018,宮崎県,佐賀県,55
2018,北海道,広島県,54
2018,山形県,茨城県,54
2018,埼玉県,福島県,54
2018,埼玉県,大阪府,54
2018,東京都,沖縄県,54
2018,石川県,宮城県,54
2018,愛知県,愛媛県,54
2018,三重県,埼玉県,54
2018,大阪府,大分県,54
2018,宮崎県,埼玉県,54
2018,沖縄県,大分県,54
2018,埼玉県,山形県,53
2018,千葉県,長野県,53
2018,愛知県,岡山県,53
2018,兵庫県,大分県,53
2018,奈良県,三重県,53
2018,広島県,奈良県,53
2018,山口県,熊本県,53
2018,高知県,愛知県,53
2018,佐賀県,広島県,53
2018,岩手県,山梨県,52
2018,和歌山県,神奈川県,52
2018,島根県,神奈川県,52
2018,香川県,千葉県,52
2018,青森県,福島県,51
2018,埼玉県,石川県,51
2018,埼玉県,愛知県,51
2018,福井県,埼玉県,51
2018,岐阜県,山梨県,51
2018,愛知県,群馬県,51
2018,大阪府,福井県,51
2018,岡山県,奈良県,51
2018,鹿児島県,佐賀県,51
2018,秋田県,茨城県,50
2018,福島県,京都府,50
2018,富山県,北海道,50
2018,長野県,兵庫県,50
2018,京都府,千葉県,50
2018,京都府,静岡県,50
2018,京都府,高知県,50
2018,大阪府,茨城県,50
2018,広島県,大分県,50
2018,山口県,愛知県,50
2018,愛媛県,埼玉県,50
2018,福井県,新潟県,49
2018,山梨県,群馬県,49
2018,山口県,愛媛県,49
2018,徳島県,神奈川県,49
2018,香川県,奈良県,49
2018,北海道,長野県,48
2018,栃木県,大阪府,48
2018,群馬県,大阪府,48
2018,神奈川県,石川県,48
2018,静岡県,秋田県,48
2018,兵庫県,宮崎県,48
2018,愛媛県,滋賀県,48
2018,佐賀県,兵庫県,48
2018,熊本県,岡山県,48
2018,沖縄県,宮崎県,48
2018,東京都,山形県,47
2018,福井県,千葉県,47
2018,長野県,滋賀県,47
2018,愛知県,宮崎県,47
2018,大阪府,島根県,47
2018,兵庫県,富山県,47
2018,広島県,徳島県,47
2018,高知県,埼玉県,47
2018,高知県,千葉県,47
2018,岐阜県,広島県,46
2018,兵庫県,岐阜県,46
2018,奈良県,広島県,46
2018,鳥取県,神奈川県,46
2018,広島県,茨城県,46
2018,長崎県,愛知県,46
2018,大分県,千葉県,46
2018,岩手県,茨城県,45
2018,宮城県,大阪府,45
2018,東京都,広島県,45
2018,神奈川県,福島県,45
2018,愛知県,山口県,45
2018,京都府,大分県,45
2018,奈良県,埼玉県,45
2018,山口県,千葉県,45
2018,佐賀県,鹿児島県,45
2018,長崎県,埼玉県,45
2018,長崎県,沖縄県,45
2018,北海道,栃木県,44
2018,山形県,青森県,44
2018,栃木県,長野県,44
2018,千葉県,兵庫県,44
2018,富山県,宮城県,44
2018,兵庫県,三重県,44
2018,香川県,埼玉県,44
2018,香川県,山口県,44
2018,沖縄県,茨城県,44
2018,東京都,富山県,43
2018,福井県,静岡県,43
2018,山梨県,宮城県,43
2018,愛媛県,島根県,43
2018,佐賀県,宮崎県,43
2018,宮崎県,愛知県,43
2018,北海道,沖縄県,42
2018,福島県,山梨県,42
2018,埼玉県,秋田県,42
2018,神奈川県,福岡県,42
2018,山梨県,茨城県,42
2018,愛知県,大分県,42
2018,三重県,富山県,42
2018,滋賀県,広島県,42
2018,兵庫県,山梨県,42
2018,鳥取県,山口県,42
2018,千葉県,福島県,41
2018,石川県,岐阜県,41
2018,山梨県,北海道,41
2018,静岡県,島根県,41
2018,愛知県,山形県,41
2018,愛知県,沖縄県,41
2018,京都府,富山県,41
2018,兵庫県,茨城県,41
2018,奈良県,岡山県,41
2018,宮崎県,沖縄県,41
2018,北海道,奈良県,40
2018,北海道,岡山県,40
2018,福島県,静岡県,40
2018,石川県,長野県,40
2018,奈良県,福岡県,40
2018,鳥取県,愛知県,40
2018,山口県,滋賀県,40
2018,宮城県,愛知県,39
2018,栃木県,石川県,39
2018,京都府,三重県,39
2018,和歌山県,高知県,39
2018,広島県,鹿児島県,39
2018,佐賀県,岡山県,39
2018,栃木県,岩手県,38
2018,群馬県,愛知県,38
2018,神奈川県,新潟県,38
2018,福井県,長野県,38
2018,長野県,山形県,38
2018,岐阜県,群馬県,38
2018,愛知県,島根県,38
2018,京都府,長野県,38
2018,京都府,島根県,38
2018,京都府,山口県,38
2018,大阪府,宮城県,38
2018,大阪府,香川県,38
2018,兵庫県,福井県,38
2018,長崎県,高知県,38
2018,大分県,沖縄県,38
2018,茨城県,石川県,37
2018,神奈川県,岩手県,37
2018,神奈川県,栃木県,37
2018,新潟県,兵庫県,37
2018,長野県,三重県,37
2018,京都府,岐阜県,37
2018,大阪府,沖縄県,37
2018,和歌山県,三重県,37
2018,和歌山県,山口県,37
2018,広島県,長崎県,37
2018,山口県,鹿児島県,37
2018,宮城県,山梨県,36
2018,山形県,山梨県,36
2018,群馬県,秋田県,36
2018,東京都,奈良県,36
2018,福井県,広島県,36
2018,静岡県,高知県,36
2018,愛知県,新潟県,36
2018,滋賀県,静岡県,36
2018,兵庫県,長崎県,36
2018,山口県,島根県,36
2018,熊本県,沖縄県,36
2018,北海道,岐阜県,35
2018,千葉県,新潟県,35
2018,東京都,青森県,35
2018,東京都,岩手県,35
2018,神奈川県,大分県,35
2018,山梨県,兵庫県,35
2018,長野県,福島県,35
2018,鳥取県,埼玉県,35
2018,愛媛県,奈良県,35
2018,福岡県,島根県,35
2018,佐賀県,埼玉県,35
2018,宮崎県,岡山県,35
2018,神奈川県,滋賀県,34
2018,新潟県,福井県,34
2018,富山県,静岡県,34
2018,福井県,山梨県,34
2018,山梨県,新潟県,34
2018,岐阜県,奈良県,34
2018,滋賀県,北海道,34
2018,奈良県,千葉県,34
2018,和歌山県,静岡県,34
2018,長崎県,茨城県,34
2018,大分県,愛媛県,34
2018,沖縄県,鹿児島県,34
2018,石川県,広島県,33
2018,長野県,福井県,33
2018,京都府,徳島県,33
2018,京都府,香川県,33
2018,兵庫県,宮城県,33
2018,兵庫県,沖縄県,33
2018,和歌山県,北海道,33
2018,和歌山県,鳥取県,33
2018,島根県,愛媛県,33
2018,佐賀県,愛知県,33
2018,熊本県,北海道,33
2018,大分県,埼玉県,33
2018,北海道,長崎県,32
2018,茨城県,福岡県,32
2018,東京都,愛媛県,32
2018,東京都,鹿児島県,32
2018,石川県,群馬県,32
2018,愛知県,鹿児島県,32
2018,三重県,岡山県,32
2018,三重県,高知県,32
2018,大阪府,秋田県,32
2018,鳥取県,高知県,32
2018,広島県,沖縄県,32
2018,大分県,高知県,32
2018,沖縄県,北海道,32
2018,岩手県,京都府,31
2018,群馬県,山形県,31
2018,石川県,奈良県,31
2018,山梨県,福岡県,31
2018,三重県,福井県,31
2018,兵庫県,鹿児島県,31
2018,島根県,奈良県,31
2018,徳島県,福岡県,31
2018,熊本県,愛知県,31
2018,沖縄県,香川県,31
2018,富山県,滋賀県,30
2018,富山県,奈良県,30
2018,福井県,奈良県,30
