year,origin_prefecture,destination_prefecture,movers
2020,岐阜県,静岡県,167
2020,岩手県,埼玉県,166
2020,大阪府,岡山県,166
2020,静岡県,北海道,165
2020,三重県,兵庫県,165
2020,熊本県,神奈川県,165
2020,福岡県,宮崎県,163
2020,青森県,埼玉県,162
2020,鹿児島県,広島県,162
2020,茨城県,北海道,161
2020,鹿児島県,神奈川県,161
2020,兵庫県,北海道,160
2020,石川県,神奈川県,159
2020,秋田県,神奈川県,158
2020,千葉県,京都府,158
2020,兵庫県,高知県,158
2020,愛媛県,香川県,158
2020,島根県,兵庫県,157
2020,神奈川県,宮城県,156
2020,新潟県,宮城県,156
2020,富山県,大阪府,156
2020,山形県,福島県,155
2020,神奈川県,群馬県,154
2020,滋賀県,東京都,153
2020,島根県,京都府,153
2020,長崎県,大分県,153
2020,熊本県,大分県,153
2020,福井県,兵庫県,152
2020,山梨県,長野県,152
2020,岩手県,千葉県,150
2020,福岡県,千葉県,150
2020,大分県,長崎県,150
2020,三重県,神奈川県,149
2020,三重県,滋賀県,149
2020,静岡県,茨城県,148
2020,愛媛県,徳島県,148
2020,神奈川県,茨城県,147
2020,鳥取県,島根県,147
2020,鹿児島県,京都府,147
2020,兵庫県,島根県,145
2020,長崎県,山口県,145
2020,岩手県,山形県,144
2020,岡山県,島根県,144
2020,熊本県,京都府,144
2020,大分県,広島県,143
2020,千葉県,群馬県,142
2020,愛知県,広島県,142
2020,福岡県,岡山県,142
2020,秋田県,千葉県,141
2020,静岡県,岐阜県,141
2020,栃木県,新潟県,140
2020,東京都,愛知県,139
2020,山梨県,静岡県,139
2020,京都府,愛知県,139
2020,愛媛県,神奈川県,139
2020,愛媛県,高知県,138
2020,岡山県,山口県,137
2020,群馬県,京都府,136
2020,東京都,兵庫県,136
2020,愛知県,奈良県,135
2020,沖縄県,埼玉県,135
2020,埼玉県,京都府,134
2020,新潟県,京都府,134
2020,大阪府,徳島県,134
2020,岩手県,秋田県,133
2020,長野県,岐阜県,133
2020,静岡県,滋賀県,132
2020,島根県,福岡県,132
2020,宮城県,新潟県,131
2020,長野県,大阪府,131
2020,京都府,神奈川県,131
2020,三重県,奈良県,130
2020,徳島県,香川県,130
2020,鹿児島県,長崎県,130
2020,大分県,京都府,129
2020,秋田県,埼玉県,128
2020,高知県,徳島県,128
2020,長崎県,広島県,128
2020,富山県,埼玉県,127
2020,岐阜県,富山県,127
2020,岡山県,神奈川県,127
2020,岡山県,愛知県,127
2020,福岡県,埼玉県,127
2020,宮崎県,神奈川県,127
2020,大阪府,千葉県,126
2020,高知県,香川県,126
2020,大分県,宮崎県,126
2020,群馬県,宮城県,125
2020,石川県,新潟県,125
2020,静岡県,群馬県,125
2020,長野県,富山県,124
2020,長崎県,大阪府,124
2020,沖縄県,愛知県,124
2020,神奈川県,大阪府,123
2020,滋賀県,岐阜県,123
2020,兵庫県,山口県,123
2020,大分県,大阪府,123
2020,三重県,静岡県,122
2020,岡山県,鳥取県,121
2020,宮崎県,長崎県,121
2020,北海道,福岡県,120
2020,埼玉県,山梨県,120
2020,千葉県,宮城県,120
2020,新潟県,長野県,120
2020,兵庫県,香川県,120
2020,福岡県,滋賀県,120
2020,栃木県,山形県,119
2020,岡山県,高知県,119
2020,沖縄県,京都府,119
2020,沖縄県,長崎県,119
2020,富山県,福井県,118
2020,兵庫県,石川県,118
2020,兵庫県,愛媛県,118
2020,群馬県,茨城県,117
2020,千葉県,静岡県,117
2020,鹿児島県,兵庫県,116
2020,新潟県,北海道,115
2020,新潟県,山形県,115
2020,長野県,静岡県,115
2020,岐阜県,長野県,115
2020,大阪府,鳥取県,115
2020,広島県,千葉県,115
2020,鹿児島県,愛知県,115
2020,福井県,富山県,114
2020,広島県,滋賀県,114
2020,徳島県,高知県,114
2020,宮崎県,大阪府,114
2020,東京都,新潟県,113
2020,広島県,愛知県,113
2020,徳島県,広島県,113
2020,福島県,群馬県,112
2020,東京都,大分県,112
2020,富山県,長野県,112
2020,徳島県,愛媛県,112
2020,福岡県,愛知県,112
2020,群馬県,長野県,111
2020,熊本県,佐賀県,110
2020,北海道,静岡県,109
2020,茨城県,新潟県,109
2020,茨城県,京都府,108
2020,長崎県,神奈川県,108
2020,大分県,山口県,108
2020,北海道,群馬県,107
2020,青森県,秋田県,107
2020,岐阜県,三重県,107
2020,岐阜県,兵庫県,107
2020,熊本県,兵庫県,107
2020,熊本県,宮崎県,107
2020,北海道,岩手県,105
2020,茨城県,静岡県,105
2020,新潟県,福島県,105
2020,福井県,滋賀県,105
2020,三重県,岐阜県,105
2020,香川県,高知県,105
2020,香川県,福岡県,105
2020,宮城県,京都府,104
2020,千葉県,愛知県,104
2020,新潟県,茨城県,104
2020,京都府,岡山県,104
2020,熊本県,広島県,104
2020,鹿児島県,山口県,104
2020,東京都,福岡県,103
2020,北海道,茨城県,102
2020,群馬県,石川県,102
2020,大阪府,高知県,102
2020,香川県,神奈川県,102
2020,富山県,千葉県,101
2020,富山県,岐阜県,101
2020,静岡県,宮城県,101
2020,沖縄県,兵庫県,101
2020,沖縄県,岡山県,101
2020,和歌山県,滋賀県,100
2020,栃木県,北海道,99
2020,東京都,栃木県,98
2020,愛知県,茨城県,98
2020,愛知県,福岡県,98
2020,奈良県,愛知県,98
2020,和歌山県,奈良県,98
2020,千葉県,大阪府,97
2020,長野県,茨城県,97
2020,京都府,広島県,97
2020,山口県,神奈川県,97
2020,愛媛県,愛知県,97
2020,長崎県,鹿児島県,97
2020,岩手県,福島県,96
2020,茨城県,山梨県,96
2020,埼玉県,長野県,96
2020,静岡県,広島県,96
2020,愛知県,山梨県,96
2020,岡山県,徳島県,96
2020,宮城県,青森県,95
2020,東京都,滋賀県,95
2020,神奈川県,長野県,95
2020,兵庫県,和歌山県,95
2020,宮城県,栃木県,94
2020,埼玉県,大阪府,94
2020,福井県,神奈川県,94
2020,山梨県,京都府,94
2020,奈良県,神奈川県,94
2020,大阪府,三重県,92
2020,島根県,鳥取県,92
2020,島根県,山口県,92
2020,愛媛県,山口県,92
2020,高知県,広島県,92
2020,長崎県,京都府,92
2020,福島県,北海道,91
2020,福井県,岐阜県,91
2020,兵庫県,千葉県,91
2020,沖縄県,広島県,91
2020,茨城県,大阪府,90
2020,三重県,石川県,90
2020,長崎県,兵庫県,90
2020,大分県,兵庫県,90
2020,岡山県,滋賀県,89
2020,宮崎県,山口県,89
2020,新潟県,富山県,88
2020,兵庫県,埼玉県,88
2020,高知県,神奈川県,88
2020,山形県,北海道,87
2020,富山県,兵庫県,87
2020,静岡県,三重県,87
2020,広島県,埼玉県,87
2020,北海道,石川県,86
2020,山形県,岩手県,86
2020,京都府,北海道,86
2020,和歌山県,愛知県,86
2020,秋田県,山形県,85
2020,山梨県,愛知県,85
2020,静岡県,新潟県,85
2020,大阪府,埼玉県,85
2020,広島県,北海道,85
2020,鹿児島県,埼玉県,85
2020,山形県,栃木県,84
2020,群馬県,福島県,84
2020,大阪府,静岡県,84
2020,北海道,新潟県,83
2020,宮城県,茨城県,83
2020,神奈川県,愛知県,83
2020,岐阜県,福井県,83
2020,大分県,鹿児島県,83
2020,岐阜県,千葉県,82
2020,北海道,山梨県,81
2020,岩手県,群馬県,81
2020,石川県,滋賀県,81
2020,長野県,北海道,81
2020,大阪府,石川県,81
2020,奈良県,北海道,81
2020,北海道,山形県,80
2020,大阪府,岐阜県,80
2020,広島県,高知県,80
2020,佐賀県,神奈川県,80
2020,熊本県,千葉県,80
2020,熊本県,山口県,80
2020,宮崎県,京都府,80
2020,茨城県,愛知県,79
2020,埼玉県,静岡県,79
2020,滋賀県,石川県,78
2020,京都府,石川県,78
2020,福岡県,茨城県,78
2020,鹿児島県,沖縄県,78
2020,岩手県,栃木県,77
2020,茨城県,長野県,77
2020,千葉県,長野県,77
2020,神奈川県,兵庫県,77
2020,大阪府,山口県,77
2020,広島県,香川県,77
2020,京都府,鳥取県,76
2020,広島県,鳥取県,76
2020,山口県,大分県,76
2020,佐賀県,京都府,76
2020,鹿児島県,千葉県,76
2020,沖縄県,岐阜県,76
2020,新潟県,山梨県,75
2020,東京都,秋田県,74
2020,京都府,福井県,74
2020,兵庫県,静岡県,74
2020,福岡県,北海道,74
2020,宮崎県,千葉県,74
2020,宮城県,秋田県,73
2020,宮城県,群馬県,73
2020,茨城県,山形県,73
2020,栃木県,京都府,73
2020,静岡県,奈良県,73
2020,新潟県,栃木県,72
2020,長野県,栃木県,72
2020,香川県,滋賀県,72
2020,青森県,栃木県,71
2020,埼玉県,新潟県,71
2020,大阪府,大分県,71
2020,熊本県,埼玉県,71
2020,青森県,山形県,70
2020,東京都,石川県,70
2020,富山県,群馬県,70
2020,滋賀県,奈良県,70
2020,兵庫県,長野県,70
2020,宮崎県,兵庫県,70
2020,千葉県,山梨県,69
2020,新潟県,秋田県,69
2020,山梨県,大阪府,69
2020,愛知県,秋田県,69
2020,大阪府,茨城県,69
2020,佐賀県,大分県,69
2020,沖縄県,熊本県,69
2020,愛知県,高知県,68
2020,長崎県,岡山県,68
2020,宮崎県,広島県,68
2020,沖縄県,徳島県,68
2020,青森県,群馬県,67
2020,栃木県,秋田県,67
2020,石川県,埼玉県,67
2020,静岡県,福岡県,67
2020,三重県,広島県,67
2020,愛媛県,千葉県,67
2020,大分県,神奈川県,67
2020,北海道,滋賀県,66
2020,岩手県,新潟県,66
2020,千葉県,栃木県,66
2020,大阪府,愛媛県,66
2020,岡山県,埼玉県,66
2020,山口県,長崎県,66
2020,佐賀県,大阪府,66
2020,鹿児島県,岡山県,66
2020,山形県,茨城県,65
2020,大阪府,長野県,65
2020,広島県,大分県,65
2020,香川県,愛知県,65
2020,福島県,岩手県,64
2020,群馬県,山梨県,64
2020,新潟県,愛知県,64
2020,富山県,北海道,64
2020,石川県,北海道,64
2020,石川県,千葉県,64
2020,三重県,埼玉県,64
2020,大阪府,島根県,64
2020,佐賀県,広島県,64
2020,佐賀県,山口県,64
2020,宮城県,大阪府,63
2020,埼玉県,福島県,63
2020,長野県,宮城県,63
2020,兵庫県,長崎県,63
2020,長崎県,千葉県,63
2020,沖縄県,北海道,63
2020,新潟県,大阪府,62
2020,静岡県,岡山県,62
2020,京都府,福岡県,62
2020,兵庫県,茨城県,62
2020,徳島県,神奈川県,62
2020,佐賀県,兵庫県,62
2020,長崎県,宮崎県,62
2020,沖縄県,山口県,62
2020,山形県,秋田県,61
2020,福島県,京都府,61
2020,富山県,山梨県,61
2020,鹿児島県,大分県,61
2020,青森県,新潟県,60
2020,宮城県,愛知県,60
2020,茨城県,秋田県,60
2020,栃木県,山梨県,60
2020,東京都,福島県,60
2020,和歌山県,徳島県,60
2020,岡山県,千葉県,60
2020,大分県,岡山県,60
2020,秋田県,栃木県,59
2020,山形県,青森県,59
2020,神奈川県,福岡県,59
2020,岐阜県,北海道,59
2020,大阪府,香川県,59
2020,高知県,福岡県,59
2020,秋田県,福島県,58
2020,茨城県,兵庫県,58
2020,栃木県,静岡県,58
2020,群馬県,静岡県,58
2020,東京都,広島県,58
2020,福井県,静岡県,58
2020,岐阜県,埼玉県,58
2020,滋賀県,福井県,58
2020,兵庫県,三重県,58
2020,高知県,愛知県,58
2020,沖縄県,大分県,58
2020,青森県,福島県,57
2020,青森県,茨城県,57
2020,富山県,滋賀県,57
2020,静岡県,栃木県,57
2020,三重県,福井県,57
2020,奈良県,和歌山県,57
2020,和歌山県,岡山県,57
2020,鳥取県,福岡県,57
2020,愛媛県,大分県,57
2020,長崎県,愛知県,57
2020,熊本県,岡山県,57
2020,静岡県,秋田県,56
2020,三重県,千葉県,56
2020,和歌山県,広島県,56
2020,岩手県,山梨県,55
2020,群馬県,北海道,55
2020,東京都,山形県,55
2020,静岡県,山形県,55
2020,兵庫県,大分県,55
2020,和歌山県,神奈川県,55
2020,岡山県,北海道,55
2020,愛知県,山形県,54
2020,滋賀県,神奈川県,54
2020,福岡県,沖縄県,54
2020,山形県,群馬県,53
2020,新潟県,静岡県,53
2020,山梨県,兵庫県,53
2020,愛知県,鳥取県,53
2020,鳥取県,山口県,53
2020,山口県,愛知県,53
2020,山口県,熊本県,53
2020,鹿児島県,佐賀県,53
2020,北海道,広島県,52
2020,山梨県,北海道,52
2020,京都府,静岡県,52
2020,広島県,奈良県,52
2020,山口県,愛媛県,52
2020,大分県,愛媛県,52
2020,岡山県,奈良県,51
2020,北海道,長野県,50
2020,群馬県,秋田県,50
2020,埼玉県,愛知県,50
2020,神奈川県,新潟県,50
2020,静岡県,福島県,50
2020,愛知県,宮城県,50
2020,愛知県,群馬県,50
2020,愛知県,新潟県,50
2020,滋賀県,広島県,50
2020,熊本県,愛知県,50
2020,石川県,宮城県,49
2020,石川県,長野県,49
2020,京都府,千葉県,49
2020,島根県,愛媛県,49
2020,愛媛県,埼玉県,49
2020,北海道,岡山県,48
2020,福島県,山梨県,48
2020,千葉県,福島県,48
2020,東京都,沖縄県,48
2020,長野県,福島県,48
2020,三重県,北海道,48
2020,京都府,島根県,48
2020,宮崎県,愛知県,48
2020,北海道,奈良県,47
2020,栃木県,大阪府,47
2020,群馬県,愛知県,47
2020,群馬県,大阪府,47
2020,東京都,岩手県,47
2020,神奈川県,石川県,47
2020,山梨県,茨城県,47
2020,長野県,滋賀県,47
2020,長野県,兵庫県,47
2020,京都府,高知県,47
2020,奈良県,広島県,47
2020,福島県,青森県,46
2020,東京都,青森県,46
2020,富山県,宮城県,46
2020,岐阜県,山梨県,46
2020,岐阜県,広島県,46
2020,愛知県,岡山県,46
2020,長崎県,沖縄県,46
2020,北海道,秋田県,45
2020,北海道,栃木県,45
2020,福島県,秋田県,45
2020,埼玉県,石川県,45
2020,新潟県,兵庫県,45
2020,山梨県,群馬県,45
2020,京都府,徳島県,45
2020,兵庫県,福井県,45
2020,島根県,神奈川県,45
2020,広島県,長崎県,45
2020,大分県,佐賀県,45
2020,栃木県,長野県,44
2020,福井県,千葉県,44
2020,長野県,山形県,44
2020,愛知県,山口県,44
2020,京都府,岐阜県,44
2020,大阪府,福井県,44
2020,徳島県,愛知県,44
2020,愛媛県,滋賀県,44
2020,佐賀県,岡山県,44
2020,岩手県,茨城県,43
2020,栃木県,石川県,43
2020,千葉県,兵庫県,43
2020,山梨県,栃木県,43
2020,長野県,福井県,43
2020,静岡県,富山県,43
2020,三重県,富山県,43
2020,大阪府,宮城県,43
2020,大阪府,長崎県,43
2020,宮崎県,埼玉県,43
2020,沖縄県,鹿児島県,43
2020,秋田県,茨城県,42
2020,秋田県,群馬県,42
2020,栃木県,岩手県,42
2020,東京都,富山県,42
2020,長野県,奈良県,42
2020,愛知県,愛媛県,42
2020,愛知県,大分県,42
2020,三重県,長野県,42
2020,兵庫県,宮城県,42
2020,奈良県,千葉県,42
2020,奈良県,三重県,42
2020,和歌山県,三重県,42
2020,香川県,奈良県,42
2020,高知県,千葉県,42
2020,福岡県,奈良県,42
2020,宮崎県,岡山県,42
2020,北海道,沖縄県,41
2020,千葉県,新潟県,41
2020,東京都,奈良県,41
2020,富山県,茨城県,41
2020,三重県,岡山県,41
2020,京都府,山口県,41
2020,京都府,大分県,41
2020,岡山県,石川県,41
2020,山口県,千葉県,41
2020,香川県,千葉県,41
2020,北海道,岐阜県,40
2020,茨城県,石川県,40
2020,石川県,岐阜県,40
2020,山梨県,新潟県,40
2020,静岡県,沖縄県,40
2020,山口県,滋賀県,40
2020,愛媛県,静岡県,40
2020,高知県,埼玉県,40
2020,福岡県,静岡県,40
2020,佐賀県,埼玉県,40
2020,大分県,沖縄県,40
2020,沖縄県,宮崎県,40
2020,東京都,熊本県,39
2020,富山県,静岡県,39
2020,静岡県,高知県,39
2020,愛知県,沖縄県,39
2020,京都府,埼玉県,39
2020,岡山県,静岡県,39
2020,広島県,徳島県,39
2020,香川県,埼玉県,39
2020,大分県,愛知県,39
2020,大分県,高知県,39
2020,宮崎県,佐賀県,39
2020,山形県,石川県,38
2020,福島県,静岡県,38
2020,埼玉県,山形県,38
2020,東京都,鹿児島県,38
2020,神奈川県,滋賀県,38
2020,神奈川県,大分県,38
2020,福井県,長野県,38
2020,山梨県,福岡県,38
2020,愛知県,鹿児島県,38
2020,京都府,長野県,38
2020,兵庫県,岐阜県,38
2020,兵庫県,鹿児島県,38
2020,和歌山県,福岡県,38
2020,愛媛県,北海道,38
2020,佐賀県,鹿児島県,38
2020,長崎県,埼玉県,38
2020,岩手県,京都府,37
2020,栃木県,愛知県,37
2020,埼玉県,兵庫県,37
2020,千葉県,福岡県,37
2020,福井県,広島県,37
2020,山梨県,宮城県,37
2020,静岡県,福井県,37
2020,滋賀県,長野県,37
2020,大阪府,新潟県,37
2020,大阪府,宮崎県,37
2020,奈良県,岡山県,37
2020,奈良県,福岡県,37
2020,和歌山県,北海道,37
2020,鳥取県,愛知県,37
2020,広島県,茨城県,37
2020,沖縄県,茨城県,37
2020,千葉県,石川県,36
2020,神奈川県,福島県,36
2020,岐阜県,奈良県,36
2020,京都府,富山県,36
2020,鳥取県,神奈川県,36
2020,山口県,埼玉県,36
2020,香川県,山口県,36
2020,愛媛県,山梨県,36
2020,高知県,奈良県,36
2020,沖縄県,山梨県,36
2020,埼玉県,福岡県,35
2020,東京都,岡山県,35
2020,神奈川県,栃木県,35
2020,石川県,茨城県,35
2020,兵庫県,沖縄県,35
2020,島根県,愛知県,35
2020,愛媛県,奈良県,35
2020,愛媛県,島根県,35
2020,大分県,埼玉県,35
2020,鹿児島県,滋賀県,35
2020,北海道,福島県,34
2020,宮城県,兵庫県,34
2020,埼玉県,秋田県,34
2020,千葉県,秋田県,34
2020,富山県,奈良県,34
2020,愛知県,島根県,34
2020,愛知県,宮崎県,34
2020,滋賀県,三重県,34
2020,滋賀県,福岡県,34
2020,大阪府,富山県,34
2020,鳥取県,奈良県,34
2020,福岡県,島根県,34
2020,熊本県,茨城県,34
2020,沖縄県,静岡県,34
2020,北海道,富山県,33
2020,北海道,長崎県,33
2020,東京都,愛媛県,33
2020,石川県,奈良県,33
2020,岐阜県,茨城県,33
2020,愛知県,岩手県,33
2020,大阪府,山梨県,33
2020,兵庫県,宮崎県,33
