year,origin_prefecture,destination_prefecture,movers
2021,三重県,京都府,491
2021,香川県,兵庫県,484
2021,栃木県,群馬県,481
2021,福島県,埼玉県,479
2021,愛知県,滋賀県,473
2021,沖縄県,福岡県,466
2021,愛媛県,大阪府,465
2021,兵庫県,滋賀県,462
2021,広島県,山口県,462
2021,和歌山県,京都府,458
2021,三重県,東京都,455
2021,福岡県,長崎県,455
2021,東京都,山梨県,453
2021,福井県,京都府,450
2021,京都府,東京都,450
2021,北海道,大阪府,441
2021,香川県,京都府,437
2021,京都府,奈良県,432
2021,石川県,東京都,429
2021,長野県,千葉県,426
2021,静岡県,埼玉県,425
2021,北海道,京都府,422
2021,福島県,千葉県,420
2021,新潟県,千葉県,416
2021,埼玉県,茨城県,404
2021,宮城県,神奈川県,402
2021,愛媛県,東京都,399
2021,愛媛県,岡山県,397
2021,秋田県,東京都,393
2021,長崎県,東京都,389
2021,北海道,青森県,385
2021,広島県,愛媛県,384
2021,奈良県,東京都,381
2021,福井県,大阪府,375
2021,福島県,栃木県,374
2021,愛知県,兵庫県,370
2021,宮崎県,東京都,366
2021,石川県,京都府,365
2021,静岡県,大阪府,356
2021,兵庫県,広島県,352
2021,福岡県,神奈川県,352
2021,岐阜県,京都府,351
2021,和歌山県,兵庫県,346
2021,岡山県,香川県,343
2021,群馬県,千葉県,339
2021,長野県,群馬県,338
2021,北海道,埼玉県,337
2021,静岡県,山梨県,337
2021,山形県,新潟県,336
2021,愛媛県,兵庫県,335
2021,徳島県,大阪府,334
2021,青森県,北海道,329
2021,福井県,石川県,328
2021,福島県,新潟県,326
2021,鹿児島県,熊本県,326
2021,石川県,富山県,319
2021,長野県,新潟県,319
2021,富山県,愛知県,318
2021,北海道,千葉県,315
2021,福井県,愛知県,313
2021,大阪府,神奈川県,311
2021,山口県,東京都,310
2021,香川県,東京都,310
2021,佐賀県,東京都,310
2021,福岡県,兵庫県,308
2021,兵庫県,鳥取県,303
2021,福岡県,大分県,300
2021,福岡県,広島県,299
2021,愛媛県,京都府,298
2021,大分県,東京都,298
2021,兵庫県,奈良県,297
2021,石川県,大阪府,296
2021,長野県,山梨県,296
2021,新潟県,石川県,294
2021,宮崎県,熊本県,294
2021,群馬県,栃木県,290
2021,福井県,東京都,290
2021,宮城県,千葉県,285
2021,東京都,群馬県,284
2021,高知県,大阪府,283
2021,長野県,石川県,281
2021,岩手県,北海道,277
2021,宮城県,埼玉県,277
2021,長野県,京都府,274
2021,東京都,宮城県,272
2021,宮城県,岩手県,269
2021,長崎県,熊本県,269
2021,神奈川県,北海道,267
2021,愛知県,北海道,267
2021,島根県,大阪府,267
2021,沖縄県,大阪府,266
2021,兵庫県,神奈川県,265
2021,香川県,愛媛県,265
2021,山口県,大阪府,261
2021,茨城県,福島県,259
2021,茨城県,群馬県,259
2021,山梨県,埼玉県,255
2021,鳥取県,大阪府,255
2021,神奈川県,山梨県,253
2021,宮崎県,鹿児島県,251
2021,埼玉県,栃木県,250
2021,愛知県,富山県,250
2021,高知県,東京都,250
2021,北海道,兵庫県,249
2021,兵庫県,徳島県,248
2021,福島県,茨城県,247
2021,愛知県,長野県,247
2021,山形県,神奈川県,245
2021,石川県,愛知県,243
2021,沖縄県,神奈川県,243
2021,山口県,京都府,241
2021,東京都,大阪府,240
2021,大阪府,愛知県,240
2021,兵庫県,愛知県,240
2021,香川県,広島県,237
2021,青森県,岩手県,235
2021,愛知県,福井県,234
2021,島根県,岡山県,234
2021,山口県,岡山県,234
2021,徳島県,兵庫県,234
2021,奈良県,滋賀県,233
2021,岩手県,青森県,232
2021,神奈川県,京都府,232
2021,宮城県,福島県,228
2021,山梨県,千葉県,227
2021,富山県,新潟県,225
2021,愛知県,石川県,223
2021,兵庫県,福岡県,222
2021,愛媛県,福岡県,221
2021,鹿児島県,大阪府,221
2021,山形県,千葉県,220
2021,愛知県,千葉県,220
2021,岐阜県,大阪府,219
2021,宮崎県,大分県,218
2021,鳥取県,岡山県,217
2021,富山県,京都府,215
2021,岐阜県,滋賀県,215
2021,滋賀県,兵庫県,215
2021,神奈川県,静岡県,214
2021,茨城県,宮城県,213
2021,東京都,静岡県,213
2021,岡山県,福岡県,212
2021,栃木県,茨城県,210
2021,熊本県,鹿児島県,210
2021,北海道,愛知県,209
2021,高知県,京都府,209
2021,鳥取県,兵庫県,206
2021,秋田県,新潟県,205
2021,新潟県,群馬県,205
2021,広島県,神奈川県,205
2021,福岡県,鹿児島県,205
2021,高知県,兵庫県,204
2021,大分県,熊本県,204
2021,徳島県,京都府,203
2021,群馬県,新潟県,202
2021,静岡県,長野県,202
2021,秋田県,青森県,200
2021,栃木県,福島県,199
2021,高知県,岡山県,198
2021,千葉県,北海道,197
2021,福島県,山形県,196
2021,秋田県,岩手県,195
2021,鳥取県,京都府,195
2021,広島県,島根県,195
2021,埼玉県,北海道,194
2021,沖縄県,千葉県,194
2021,埼玉県,宮城県,192
2021,富山県,大阪府,191
2021,岩手県,神奈川県,187
2021,佐賀県,長崎県,187
2021,滋賀県,愛知県,183
2021,高知県,愛媛県,183
2021,沖縄県,愛知県,182
2021,富山県,神奈川県,179
2021,熊本県,京都府,179
2021,茨城県,北海道,178
2021,青森県,神奈川県,177
2021,栃木県,宮城県,177
2021,大阪府,北海道,177
2021,岐阜県,石川県,176
2021,三重県,兵庫県,176
2021,大阪府,福岡県,176
2021,北海道,宮城県,175
2021,徳島県,岡山県,175
2021,鹿児島県,京都府,175
2021,静岡県,北海道,174
2021,熊本県,神奈川県,174
2021,静岡県,石川県,173
2021,兵庫県,高知県,173
2021,熊本県,長崎県,173
2021,青森県,埼玉県,172
2021,長崎県,佐賀県,172
2021,和歌山県,東京都,170
2021,新潟県,京都府,169
2021,大阪府,広島県,169
2021,鹿児島県,宮崎県,169
2021,青森県,千葉県,168
2021,岐阜県,神奈川県,167
2021,山形県,埼玉県,166
2021,岡山県,愛媛県,166
2021,徳島県,東京都,166
2021,福岡県,千葉県,166
2021,神奈川県,茨城県,165
2021,愛知県,埼玉県,165
2021,新潟県,宮城県,164
2021,兵庫県,北海道,164
2021,福井県,兵庫県,163
2021,東京都,長野県,162
2021,熊本県,大阪府,162
2021,静岡県,岐阜県,160
2021,大分県,長崎県,160
2021,沖縄県,埼玉県,160
2021,沖縄県,京都府,160
2021,鳥取県,島根県,159
2021,大分県,山口県,159
2021,鹿児島県,神奈川県,159
2021,東京都,兵庫県,158
2021,香川県,徳島県,158
2021,鳥取県,広島県,157
2021,山口県,兵庫県,157
2021,静岡県,茨城県,156
2021,愛媛県,香川県,156
2021,岩手県,千葉県,155
2021,三重県,滋賀県,155
2021,鳥取県,東京都,155
2021,山形県,福島県,154
2021,埼玉県,京都府,153
2021,長野県,富山県,153
2021,愛知県,広島県,153
2021,愛媛県,徳島県,153
2021,愛媛県,高知県,152
2021,佐賀県,熊本県,152
2021,岡山県,島根県,151
2021,福岡県,宮崎県,151
2021,岩手県,埼玉県,150
2021,岡山県,山口県,150
2021,群馬県,京都府,149
2021,大阪府,徳島県,147
2021,宮城県,北海道,146
2021,静岡県,滋賀県,146
2021,滋賀県,東京都,146
2021,広島県,滋賀県,146
2021,静岡県,兵庫県,145
2021,島根県,京都府,145
2021,埼玉県,山梨県,144
2021,島根県,兵庫県,144
2021,熊本県,大分県,144
2021,秋田県,神奈川県,143
2021,東京都,愛知県,143
2021,石川県,福井県,143
2021,島根県,東京都,143
2021,千葉県,京都府,142
2021,秋田県,北海道,140
2021,大分県,広島県,139
2021,神奈川県,宮城県,138
2021,岐阜県,富山県,138
2021,福岡県,岡山県,138
2021,山梨県,長野県,137
2021,鹿児島県,兵庫県,136
2021,岩手県,秋田県,134
2021,新潟県,長野県,134
2021,大阪府,岡山県,134
2021,岡山県,鳥取県,133
2021,岡山県,高知県,133
2021,茨城県,京都府,132
2021,栃木県,新潟県,132
2021,岡山県,神奈川県,132
2021,鹿児島県,広島県,132
2021,岐阜県,静岡県,131
2021,鹿児島県,愛知県,131
2021,岩手県,山形県,130
2021,石川県,神奈川県,130
2021,福岡県,滋賀県,130
2021,長崎県,大阪府,129
2021,石川県,兵庫県,128
2021,兵庫県,山口県,128
2021,静岡県,群馬県,127
2021,兵庫県,香川県,127
2021,福岡県,埼玉県,127
2021,長崎県,山口県,127
2021,鹿児島県,長崎県,127
2021,山梨県,静岡県,126
2021,長野県,大阪府,126
2021,三重県,神奈川県,126
2021,島根県,福岡県,124
2021,大分県,宮崎県,124
2021,三重県,奈良県,122
2021,徳島県,広島県,122
2021,大分県,京都府,122
2021,沖縄県,兵庫県,122
2021,京都府,愛知県,121
2021,長崎県,大分県,121
2021,茨城県,新潟県,120
2021,長野県,静岡県,120
2021,兵庫県,島根県,120
2021,東京都,大分県,119
2021,神奈川県,大阪府,119
2021,長崎県,広島県,118
2021,東京都,福岡県,117
2021,富山県,千葉県,117
2021,静岡県,宮城県,117
2021,兵庫県,石川県,117
2021,宮崎県,大阪府,117
2021,愛知県,福岡県,116
2021,千葉県,宮城県,115
2021,千葉県,静岡県,115
2021,神奈川県,群馬県,115
2021,岡山県,愛知県,115
2021,群馬県,宮城県,114
2021,徳島県,高知県,114
2021,宮城県,新潟県,113
2021,奈良県,愛知県,113
2021,徳島県,香川県,113
2021,香川県,福岡県,113
2021,高知県,徳島県,113
2021,熊本県,宮崎県,113
2021,群馬県,茨城県,112
2021,福井県,滋賀県,112
2021,大阪府,埼玉県,112
2021,福島県,群馬県,111
2021,岐阜県,兵庫県,111
2021,広島県,愛知県,111
2021,愛媛県,神奈川県,111
2021,宮崎県,長崎県,111
2021,宮城県,青森県,110
2021,愛知県,茨城県,110
2021,京都府,神奈川県,110
2021,福岡県,愛知県,110
2021,長崎県,鹿児島県,110
2021,京都府,岡山県,109
2021,高知県,香川県,109
2021,東京都,栃木県,108
2021,岐阜県,福井県,108
2021,三重県,静岡県,108
2021,山梨県,京都府,107
2021,兵庫県,和歌山県,107
2021,徳島県,愛媛県,107
2021,北海道,茨城県,106
2021,北海道,新潟県,105
2021,千葉県,群馬県,105
2021,広島県,千葉県,105
2021,宮城県,京都府,104
2021,山梨県,愛知県,104
2021,長野県,岐阜県,104
2021,岡山県,徳島県,104
2021,愛媛県,山口県,104
2021,長崎県,京都府,104
2021,石川県,新潟県,103
2021,大阪府,千葉県,103
2021,和歌山県,奈良県,103
2021,愛媛県,愛知県,103
2021,北海道,福岡県,102
2021,青森県,秋田県,102
2021,岐阜県,長野県,101
2021,岩手県,福島県,100
2021,栃木県,山形県,100
2021,静岡県,三重県,100
2021,滋賀県,岐阜県,100
2021,奈良県,神奈川県,100
2021,大分県,大阪府,100
2021,沖縄県,長崎県,100
2021,茨城県,山梨県,99
2021,群馬県,長野県,99
2021,熊本県,佐賀県,99
2021,沖縄県,広島県,99
2021,北海道,群馬県,98
2021,宮城県,栃木県,98
2021,埼玉県,大阪府,98
2021,富山県,埼玉県,98
2021,宮崎県,神奈川県,98
2021,秋田県,埼玉県,97
2021,新潟県,富山県,97
2021,熊本県,広島県,97
2021,兵庫県,埼玉県,96
2021,長崎県,神奈川県,96
2021,鹿児島県,埼玉県,96
2021,富山県,福井県,95
2021,大阪府,鳥取県,95
2021,島根県,山口県,95
2021,鹿児島県,山口県,95
2021,千葉県,愛知県,94
2021,兵庫県,千葉県,94
2021,茨城県,大阪府,93
2021,静岡県,広島県,93
2021,兵庫県,愛媛県,93
2021,群馬県,石川県,92
2021,千葉県,大阪府,92
2021,佐賀県,京都府,92
2021,宮城県,群馬県,91
2021,秋田県,千葉県,91
2021,福島県,北海道,91
2021,三重県,岐阜県,91
2021,山口県,神奈川県,91
2021,熊本県,兵庫県,91
2021,青森県,山形県,90
2021,秋田県,山形県,90
2021,新潟県,山形県,90
2021,新潟県,福島県,90
2021,岐阜県,三重県,90
2021,香川県,高知県,90
2021,岡山県,滋賀県,89
2021,千葉県,山梨県,88
2021,京都府,北海道,88
2021,沖縄県,岡山県,88
2021,北海道,滋賀県,87
2021,宮城県,秋田県,87
2021,新潟県,北海道,87
2021,愛知県,奈良県,87
2021,京都府,広島県,87
2021,富山県,岐阜県,86
2021,三重県,石川県,86
2021,高知県,広島県,86
2021,宮崎県,京都府,86
2021,埼玉県,長野県,85
2021,静岡県,新潟県,85
2021,愛知県,山梨県,85
2021,和歌山県,滋賀県,85
2021,鹿児島県,千葉県,85
2021,福井県,富山県,84
2021,大阪府,高知県,84
2021,茨城県,静岡県,83
2021,群馬県,福島県,83
2021,東京都,新潟県,83
2021,新潟県,大阪府,83
2021,山梨県,大阪府,83
2021,兵庫県,長野県,83
2021,香川県,神奈川県,83
2021,山形県,北海道,82
2021,富山県,長野県,82
2021,静岡県,奈良県,82
2021,宮崎県,広島県,82
2021,北海道,静岡県,81
2021,新潟県,茨城県,81
2021,大阪府,三重県,81
2021,島根県,鳥取県,81
2021,広島県,鳥取県,81
2021,長野県,北海道,80
2021,長野県,栃木県,80
2021,岐阜県,千葉県,80
2021,京都府,石川県,80
2021,大阪府,石川県,80
2021,長崎県,兵庫県,80
2021,大分県,鹿児島県,80
2021,青森県,新潟県,79
2021,埼玉県,新潟県,79
2021,東京都,福島県,79
2021,新潟県,愛知県,79
2021,沖縄県,熊本県,79
2021,東京都,滋賀県,78
2021,神奈川県,長野県,78
2021,三重県,広島県,78
2021,大分県,兵庫県,78
2021,茨城県,長野県,77
2021,宮崎県,山口県,77
2021,新潟県,秋田県,76
2021,長野県,茨城県,76
2021,愛知県,鳥取県,76
2021,広島県,北海道,76
2021,広島県,埼玉県,76
2021,広島県,高知県,76
2021,大分県,神奈川県,76
2021,石川県,滋賀県,75
2021,高知県,神奈川県,75
2021,福岡県,北海道,75
2021,山形県,秋田県,74
2021,福島県,岩手県,74
2021,茨城県,愛知県,74
2021,栃木県,京都府,74
2021,埼玉県,静岡県,74
2021,東京都,石川県,74
2021,新潟県,栃木県,74
2021,石川県,埼玉県,74
2021,福井県,神奈川県,74
2021,大阪府,岐阜県,74
2021,奈良県,北海道,74
2021,和歌山県,愛知県,74
2021,香川県,愛知県,74
2021,北海道,広島県,73
2021,茨城県,山形県,73
2021,神奈川県,愛知県,73
2021,北海道,山梨県,72
2021,宮城県,茨城県,72
2021,栃木県,山梨県,72
2021,千葉県,栃木県,72
2021,京都府,鳥取県,72
2021,佐賀県,山口県,72
2021,宮崎県,兵庫県,72
2021,青森県,福島県,71
2021,宮城県,大阪府,71
2021,富山県,兵庫県,71
2021,石川県,千葉県,71
2021,静岡県,福岡県,71
2021,奈良県,和歌山県,71
2021,熊本県,山口県,71
2021,鹿児島県,沖縄県,71
2021,山形県,群馬県,70
2021,栃木県,静岡県,70
2021,兵庫県,静岡県,70
2021,佐賀県,大分県,70
2021,長崎県,宮崎県,70
2021,愛知県,岡山県,69
2021,佐賀県,大阪府,69
2021,北海道,岩手県,68
2021,栃木県,北海道,68
2021,静岡県,福島県,68
2021,沖縄県,徳島県,68
2021,岩手県,群馬県,67
2021,山形県,茨城県,67
2021,長野県,兵庫県,67
2021,静岡県,山形県,66
2021,滋賀県,石川県,66
2021,熊本県,千葉県,66
2021,岩手県,新潟県,65
2021,福井県,岐阜県,65
2021,秋田県,福島県,64
2021,三重県,千葉県,64
2021,岩手県,茨城県,63
2021,群馬県,北海道,63
2021,長野県,宮城県,63
2021,大阪府,山口県,63
2021,大阪府,愛媛県,63
2021,埼玉県,愛知県,62
2021,富山県,滋賀県,62
2021,愛知県,山口県,62
2021,鹿児島県,岡山県,62
2021,北海道,石川県,61
2021,神奈川県,兵庫県,61
2021,岐阜県,山梨県,61
2021,岡山県,埼玉県,61
2021,愛媛県,滋賀県,61
2021,佐賀県,広島県,61
2021,長崎県,岡山県,61
2021,宮崎県,佐賀県,61
2021,山形県,栃木県,60
2021,千葉県,長野県,60
2021,東京都,秋田県,60
2021,愛知県,高知県,60
2021,滋賀県,奈良県,60
2021,岡山県,千葉県,60
2021,香川県,滋賀県,60
2021,高知県,福岡県,60
2021,佐賀県,神奈川県,60
2021,長崎県,千葉県,60
2021,大分県,岡山県,60
2021,北海道,岡山県,59
2021,山形県,青森県,59
2021,静岡県,富山県,59
2021,大阪府,静岡県,59
2021,沖縄県,北海道,59
2021,北海道,山形県,58
2021,東京都,山形県,58
2021,岐阜県,北海道,58
2021,大阪府,長野県,58
2021,兵庫県,三重県,58
2021,広島県,香川県,58
2021,長崎県,沖縄県,58
2021,大分県,愛知県,58
2021,岩手県,栃木県,57
2021,埼玉県,福島県,57
2021,新潟県,山梨県,57
2021,島根県,愛媛県,57
2021,徳島県,神奈川県,57
2021,沖縄県,大分県,57
2021,山形県,岩手県,56
2021,栃木県,長野県,56
2021,群馬県,山梨県,56
2021,石川県,北海道,56
2021,福井県,広島県,56
2021,三重県,長野県,56
2021,兵庫県,茨城県,56
2021,沖縄県,岐阜県,56
2021,神奈川県,福岡県,55
2021,福岡県,茨城県,55
2021,長崎県,愛知県,55
2021,茨城県,兵庫県,54
2021,岐阜県,埼玉県,54
2021,愛知県,宮城県,54
2021,愛知県,群馬県,54
2021,和歌山県,神奈川県,54
2021,熊本県,埼玉県,54
2021,宮崎県,千葉県,54
2021,鹿児島県,大分県,54
2021,栃木県,秋田県,53
2021,山梨県,兵庫県,53
2021,静岡県,栃木県,53
2021,京都府,福岡県,53
2021,奈良県,三重県,53
2021,和歌山県,徳島県,53
2021,鳥取県,福岡県,53
2021,広島県,長崎県,53
2021,佐賀県,兵庫県,53
2021,福島県,秋田県,52
2021,福島県,京都府,52
2021,茨城県,秋田県,52
2021,京都府,福井県,52
2021,大阪府,茨城県,52
2021,愛媛県,大分県,52
2021,福岡県,奈良県,52
2021,福岡県,沖縄県,52
2021,埼玉県,石川県,51
2021,長野県,滋賀県,51
2021,大阪府,島根県,51
2021,兵庫県,長崎県,51
2021,山口県,長崎県,51
2021,北海道,長野県,50
2021,神奈川県,石川県,50
2021,新潟県,兵庫県,50
2021,滋賀県,神奈川県,50
2021,山口県,熊本県,50
2021,鹿児島県,佐賀県,50
2021,岩手県,山梨県,49
2021,千葉県,兵庫県,49
2021,富山県,北海道,49
2021,岐阜県,広島県,49
2021,静岡県,秋田県,49
2021,三重県,福井県,49
2021,島根県,神奈川県,49
2021,山口県,愛知県,49
2021,徳島県,愛知県,49
2021,宮崎県,埼玉県,49
2021,青森県,茨城県,48
2021,埼玉県,山形県,48
2021,東京都,岩手県,48
2021,愛知県,秋田県,48
2021,兵庫県,大分県,48
2021,和歌山県,広島県,48
2021,広島県,奈良県,48
2021,山口県,埼玉県,48
2021,宮城県,愛知県,47
2021,秋田県,栃木県,47
2021,栃木県,大阪府,47
2021,群馬県,静岡県,47
2021,石川県,長野県,47
2021,福井県,新潟県,47
2021,愛知県,鹿児島県,47
2021,滋賀県,広島県,47
2021,岡山県,北海道,47
2021,愛媛県,埼玉県,47
2021,愛媛県,千葉県,47
2021,宮崎県,愛知県,47
2021,北海道,秋田県,46
2021,秋田県,茨城県,46
2021,富山県,山梨県,46
2021,福井県,静岡県,46
2021,三重県,北海道,46
2021,大阪府,大分県,46
2021,岡山県,奈良県,46
2021,沖縄県,山口県,46
2021,北海道,沖縄県,45
2021,石川県,岐阜県,45
2021,奈良県,福岡県,45
2021,和歌山県,三重県,45
2021,和歌山県,岡山県,45
2021,広島県,徳島県,45
2021,山口県,千葉県,45
2021,香川県,千葉県,45
2021,沖縄県,茨城県,45
2021,福島県,山梨県,44
2021,群馬県,大阪府,44
2021,富山県,群馬県,44
2021,福井県,埼玉県,44
2021,京都府,徳島県,44
2021,兵庫県,山梨県,44
2021,広島県,大分県,44
2021,山口県,大分県,44
2021,高知県,愛知県,44
2021,沖縄県,宮崎県,44
2021,沖縄県,鹿児島県,44
2021,北海道,福島県,43
2021,青森県,栃木県,43
2021,秋田県,群馬県,43
2021,茨城県,石川県,43
2021,栃木県,石川県,43
2021,千葉県,福島県,43
2021,東京都,広島県,43
2021,東京都,沖縄県,43
2021,愛知県,新潟県,43
2021,愛知県,愛媛県,43
2021,滋賀県,福井県,43
2021,京都府,高知県,43
2021,大阪府,香川県,43
2021,高知県,滋賀県,43
2021,佐賀県,鹿児島県,43
2021,青森県,群馬県,42
2021,千葉県,福岡県,42
2021,東京都,富山県,42
2021,福井県,山梨県,42
2021,山梨県,宮城県,42
2021,山梨県,茨城県,42
2021,山梨県,群馬県,42
2021,大阪府,福井県,42
2021,香川県,山口県,42
2021,神奈川県,福島県,41
2021,福井県,長野県,41
2021,福井県,奈良県,41
2021,山梨県,北海道,41
2021,愛知県,沖縄県,41
2021,三重県,埼玉県,41
2021,京都府,千葉県,41
2021,京都府,静岡県,41
2021,兵庫県,鹿児島県,41
2021,鳥取県,山口県,41
2021,徳島県,滋賀県,41
2021,香川県,奈良県,41
2021,愛媛県,北海道,41
2021,北海道,奈良県,40
2021,神奈川県,栃木県,40
2021,神奈川県,新潟県,40
2021,新潟県,静岡県,40
2021,富山県,宮城県,40
2021,石川県,広島県,40
2021,長野県,福井県,40
2021,静岡県,岡山県,40
2021,京都府,島根県,40
2021,大阪府,宮城県,40
2021,兵庫県,富山県,40
2021,奈良県,埼玉県,40
2021,和歌山県,福岡県,40
2021,熊本県,沖縄県,40
2021,北海道,栃木県,39
2021,茨城県,沖縄県,39
2021,埼玉県,秋田県,39
2021,神奈川県,大分県,39
2021,石川県,宮城県,39
2021,愛知県,山形県,39
2021,奈良県,広島県,39
2021,高知県,千葉県,39
2021,大分県,高知県,39
2021,大分県,佐賀県,39
2021,北海道,大分県,38
2021,埼玉県,兵庫県,38
2021,埼玉県,福岡県,38
2021,京都府,茨城県,38
2021,京都府,富山県,38
2021,京都府,大分県,38
2021,山口県,島根県,38
2021,山口県,愛媛県,38
2021,香川県,島根県,38
2021,愛媛県,島根県,38
2021,佐賀県,岡山県,38
2021,大分県,沖縄県,38
2021,岩手県,京都府,37
2021,宮城県,兵庫県,37
2021,福島県,静岡県,37
2021,栃木県,愛知県,37
2021,石川県,群馬県,37
2021,石川県,静岡県,37
2021,静岡県,高知県,37
2021,三重県,富山県,37
2021,京都府,埼玉県,37
2021,大阪府,宮崎県,37
2021,兵庫県,福井県,37
2021,奈良県,千葉県,37
2021,秋田県,京都府,36
2021,千葉県,新潟県,36
2021,山梨県,石川県,36
2021,長野県,三重県,36
2021,京都府,山口県,36
2021,大阪府,富山県,36
2021,兵庫県,宮城県,36
2021,岡山県,石川県,36
2021,徳島県,山口県,36
2021,山形県,京都府,35
2021,群馬県,富山県,35
2021,千葉県,山形県,35
2021,東京都,熊本県,35
2021,東京都,鹿児島県,35
2021,長野県,福島県,35
2021,岐阜県,新潟県,35
2021,愛知県,大分県,35
2021,兵庫県,岐阜県,35
2021,兵庫県,沖縄県,35
2021,島根県,埼玉県,35
2021,香川県,埼玉県,35
2021,愛媛県,奈良県,35
2021,佐賀県,宮崎県,35
2021,熊本県,岡山県,35
2021,茨城県,岩手県,34
2021,群馬県,山形県,34
2021,群馬県,愛知県,34
2021,東京都,青森県,34
2021,東京都,愛媛県,34
2021,三重県,福岡県,34
2021,京都府,三重県,34
2021,大阪府,新潟県,34
2021,大阪府,鹿児島県,34
2021,大阪府,沖縄県,34
2021,岡山県,静岡県,34
2021,山口県,滋賀県,34
2021,徳島県,山梨県,34
2021,徳島県,福岡県,34
2021,高知県,埼玉県,34
2021,福岡県,愛媛県,34
2021,長崎県,埼玉県,34
2021,宮崎県,岡山県,34
2021,北海道,長崎県,33
2021,山形県,石川県,33
2021,千葉県,石川県,33
2021,富山県,茨城県,33
2021,福井県,千葉県,33
2021,長野県,山形県,33
2021,長野県,奈良県,33
2021,愛知県,長崎県,33
2021,滋賀県,福岡県,33
2021,広島県,熊本県,33
2021,福岡県,静岡県,33
2021,宮城県,山梨県,32
2021,栃木県,兵庫県,32
2021,群馬県,秋田県,32
2021,東京都,奈良県,32
2021,静岡県,島根県,32
2021,愛知県,宮崎県,32
2021,三重県,高知県,32
2021,京都府,和歌山県,32
2021,鳥取県,愛知県,32
2021,島根県,愛知県,32
2021,広島県,茨城県,32
2021,広島県,沖縄県,32
2021,佐賀県,千葉県,32
