year,origin_prefecture,destination_prefecture,movers
2024,岡山県,愛知県,159
2024,千葉県,京都府,157
2024,愛知県,福岡県,157
2024,徳島県,岡山県,157
2024,熊本県,大阪府,156
2024,東京都,兵庫県,155
2024,山梨県,静岡県,155
2024,滋賀県,愛知県,155
2024,大阪府,岡山県,155
2024,鳥取県,広島県,155
2024,兵庫県,山口県,154
2024,鹿児島県,広島県,154
2024,山形県,埼玉県,152
2024,神奈川県,宮城県,152
2024,新潟県,宮城県,152
2024,石川県,神奈川県,150
2024,福井県,兵庫県,150
2024,山梨県,京都府,150
2024,石川県,兵庫県,149
2024,石川県,福井県,148
2024,岐阜県,富山県,148
2024,鹿児島県,長崎県,148
2024,栃木県,宮城県,147
2024,広島県,滋賀県,147
2024,長崎県,大阪府,147
2024,東京都,愛知県,146
2024,鳥取県,島根県,146
2024,鹿児島県,愛知県,145
2024,長野県,富山県,144
2024,愛知県,広島県,144
2024,大阪府,徳島県,144
2024,島根県,兵庫県,144
2024,香川県,徳島県,143
2024,福岡県,千葉県,143
2024,岩手県,埼玉県,142
2024,秋田県,神奈川県,142
2024,島根県,京都府,142
2024,熊本県,長崎県,142
2024,岩手県,千葉県,141
2024,秋田県,岩手県,141
2024,岐阜県,静岡県,141
2024,福岡県,宮崎県,141
2024,静岡県,滋賀県,140
2024,三重県,滋賀県,140
2024,滋賀県,東京都,140
2024,大阪府,福岡県,140
2024,埼玉県,京都府,139
2024,大阪府,広島県,139
2024,長野県,静岡県,137
2024,静岡県,石川県,137
2024,徳島県,高知県,137
2024,千葉県,愛知県,136
2024,長崎県,佐賀県,136
2024,北海道,福岡県,134
2024,鳥取県,東京都,134
2024,大分県,京都府,134
2024,北海道,静岡県,133
2024,兵庫県,島根県,133
2024,宮崎県,大阪府,133
2024,宮城県,新潟県,132
2024,島根県,山口県,132
2024,福岡県,埼玉県,132
2024,佐賀県,熊本県,132
2024,茨城県,静岡県,130
2024,山梨県,長野県,130
2024,秋田県,北海道,129
2024,奈良県,愛知県,129
2024,岡山県,鳥取県,129
2024,福岡県,愛知県,129
2024,愛媛県,山口県,128
2024,福岡県,滋賀県,128
2024,静岡県,茨城県,127
2024,山口県,神奈川県,127
2024,埼玉県,山梨県,126
2024,千葉県,群馬県,126
2024,長崎県,山口県,126
2024,三重県,神奈川県,125
2024,新潟県,京都府,124
2024,京都府,神奈川県,124
2024,東京都,大分県,123
2024,愛媛県,徳島県,123
2024,岩手県,秋田県,122
2024,秋田県,千葉県,122
2024,栃木県,新潟県,122
2024,兵庫県,愛媛県,122
2024,福岡県,岡山県,122
2024,奈良県,神奈川県,121
2024,神奈川県,大阪府,120
2024,大分県,広島県,120
2024,千葉県,宮城県,119
2024,東京都,福岡県,118
2024,群馬県,宮城県,117
2024,新潟県,長野県,117
2024,鹿児島県,埼玉県,116
2024,岩手県,山形県,115
2024,大分県,大阪府,115
2024,宮城県,栃木県,114
2024,山形県,福島県,114
2024,群馬県,京都府,114
2024,鹿児島県,千葉県,114
2024,愛媛県,香川県,113
2024,群馬県,石川県,112
2024,三重県,奈良県,112
2024,岡山県,高知県,112
2024,愛媛県,神奈川県,112
2024,高知県,徳島県,112
2024,山梨県,大阪府,111
2024,島根県,福岡県,111
2024,岐阜県,兵庫県,110
2024,兵庫県,和歌山県,109
2024,熊本県,大分県,109
2024,沖縄県,北海道,109
2024,静岡県,群馬県,108
2024,大阪府,鳥取県,108
2024,秋田県,埼玉県,107
2024,兵庫県,石川県,107
2024,長崎県,大分県,107
2024,熊本県,宮崎県,107
2024,愛知県,茨城県,106
2024,東京都,新潟県,105
2024,福井県,富山県,105
2024,岐阜県,長野県,105
2024,静岡県,岐阜県,104
2024,広島県,高知県,104
2024,香川県,高知県,104
2024,長崎県,京都府,104
2024,宮城県,京都府,103
2024,長野県,岐阜県,103
2024,熊本県,兵庫県,103
2024,群馬県,茨城県,102
2024,福井県,滋賀県,102
2024,京都府,愛知県,102
2024,宮崎県,神奈川県,102
2024,東京都,栃木県,101
2024,新潟県,北海道,101
2024,三重県,岐阜県,101
2024,京都府,北海道,101
2024,徳島県,広島県,101
2024,香川県,福岡県,101
2024,北海道,広島県,100
2024,栃木県,山形県,100
2024,新潟県,山形県,100
2024,岐阜県,福井県,100
2024,広島県,愛知県,100
2024,宮崎県,長崎県,100
2024,徳島県,香川県,99
2024,茨城県,新潟県,98
2024,茨城県,山梨県,98
2024,愛知県,山梨県,97
2024,岡山県,滋賀県,97
2024,静岡県,宮城県,96
2024,兵庫県,香川県,96
2024,徳島県,愛媛県,96
2024,愛媛県,愛知県,96
2024,熊本県,広島県,96
2024,北海道,群馬県,95
2024,千葉県,静岡県,95
2024,富山県,長野県,95
2024,岡山県,徳島県,95
2024,鹿児島県,山口県,95
2024,北海道,滋賀県,94
2024,富山県,千葉県,94
2024,愛知県,奈良県,94
2024,北海道,茨城県,93
2024,北海道,山梨県,93
2024,東京都,石川県,93
2024,大阪府,三重県,93
2024,和歌山県,奈良県,93
2024,高知県,香川県,93
2024,岩手県,群馬県,92
2024,神奈川県,愛知県,92
2024,富山県,福井県,92
2024,和歌山県,滋賀県,92
2024,長崎県,兵庫県,92
2024,埼玉県,大阪府,91
2024,広島県,千葉県,91
2024,北海道,石川県,90
2024,栃木県,北海道,90
2024,福島県,群馬県,89
2024,埼玉県,長野県,89
2024,静岡県,広島県,89
2024,三重県,静岡県,89
2024,新潟県,富山県,88
2024,石川県,滋賀県,88
2024,長崎県,広島県,88
2024,大分県,宮崎県,88
2024,大阪府,埼玉県,86
2024,香川県,神奈川県,86
2024,佐賀県,大分県,86
2024,茨城県,長野県,85
2024,群馬県,長野県,85
2024,長野県,北海道,85
2024,静岡県,三重県,85
2024,兵庫県,埼玉県,85
2024,兵庫県,静岡県,85
2024,高知県,広島県,85
2024,岩手県,福島県,84
2024,宮城県,秋田県,84
2024,岐阜県,千葉県,84
2024,広島県,香川県,84
2024,山口県,愛知県,84
2024,福岡県,北海道,84
2024,宮崎県,京都府,84
2024,沖縄県,広島県,84
2024,新潟県,大阪府,83
2024,富山県,埼玉県,83
2024,富山県,兵庫県,83
2024,静岡県,福岡県,83
2024,大阪府,高知県,83
2024,鹿児島県,大分県,83
2024,秋田県,山形県,82
2024,山形県,北海道,82
2024,大阪府,石川県,82
2024,島根県,鳥取県,82
2024,神奈川県,長野県,81
2024,滋賀県,岐阜県,81
2024,茨城県,兵庫県,80
2024,新潟県,福島県,80
2024,香川県,滋賀県,80
2024,埼玉県,福島県,79
2024,長野県,茨城県,79
2024,大阪府,千葉県,79
2024,長崎県,千葉県,79
2024,宮城県,茨城県,78
2024,茨城県,山形県,78
2024,京都府,広島県,78
2024,広島県,鳥取県,78
2024,長崎県,神奈川県,78
2024,北海道,長野県,77
2024,千葉県,山梨県,77
2024,滋賀県,石川県,77
2024,奈良県,北海道,77
2024,長崎県,鹿児島県,77
2024,熊本県,佐賀県,77
2024,沖縄県,岡山県,77
2024,栃木県,秋田県,76
2024,群馬県,北海道,76
2024,東京都,滋賀県,76
2024,神奈川県,群馬県,76
2024,長野県,宮城県,76
2024,和歌山県,愛知県,76
2024,高知県,神奈川県,75
2024,佐賀県,大阪府,75
2024,新潟県,栃木県,74
2024,石川県,新潟県,74
2024,静岡県,新潟県,74
2024,大分県,兵庫県,74
2024,鹿児島県,岡山県,74
2024,北海道,岩手県,73
2024,千葉県,大阪府,73
2024,東京都,秋田県,73
2024,大阪府,愛媛県,73
2024,兵庫県,千葉県,73
2024,佐賀県,山口県,73
2024,鹿児島県,沖縄県,73
2024,北海道,新潟県,72
2024,岩手県,栃木県,72
2024,宮城県,青森県,72
2024,福島県,北海道,72
2024,長野県,栃木県,72
2024,大阪府,大分県,72
2024,大分県,神奈川県,72
2024,新潟県,秋田県,71
2024,富山県,岐阜県,71
2024,福井県,神奈川県,71
2024,岐阜県,三重県,71
2024,熊本県,山口県,71
2024,青森県,山形県,70
2024,山形県,岩手県,70
2024,山形県,秋田県,70
2024,福島県,岩手県,70
2024,東京都,福島県,70
2024,佐賀県,京都府,70
2024,群馬県,山梨県,69
2024,新潟県,茨城県,69
2024,京都府,石川県,69
2024,京都府,福岡県,69
2024,宮崎県,広島県,69
2024,沖縄県,熊本県,69
2024,青森県,群馬県,68
2024,埼玉県,愛知県,68
2024,愛知県,宮城県,68
2024,宮城県,群馬県,67
2024,静岡県,福島県,67
2024,愛知県,岡山県,67
2024,三重県,石川県,67
2024,京都府,鳥取県,67
2024,長崎県,宮崎県,67
2024,熊本県,埼玉県,67
2024,熊本県,千葉県,67
2024,沖縄県,長崎県,67
2024,青森県,秋田県,66
2024,広島県,北海道,66
2024,香川県,愛知県,66
2024,宮崎県,兵庫県,66
2024,山形県,茨城県,65
2024,千葉県,栃木県,65
2024,東京都,山形県,65
2024,新潟県,愛知県,65
2024,青森県,福島県,64
2024,山梨県,兵庫県,64
2024,京都府,岡山県,64
2024,大阪府,静岡県,64
2024,宮崎県,千葉県,64
2024,宮崎県,山口県,64
2024,鹿児島県,佐賀県,64
2024,埼玉県,静岡県,63
2024,愛知県,鳥取県,63
2024,岡山県,千葉県,63
2024,宮城県,大阪府,62
2024,栃木県,山梨県,62
2024,栃木県,長野県,62
2024,神奈川県,兵庫県,62
2024,神奈川県,福岡県,62
2024,長野県,兵庫県,62
2024,静岡県,秋田県,62
2024,岡山県,埼玉県,62
2024,山口県,長崎県,62
2024,沖縄県,徳島県,62
2024,宮城県,愛知県,61
2024,栃木県,静岡県,61
2024,新潟県,山梨県,61
2024,福井県,岐阜県,61
2024,静岡県,山形県,61
2024,静岡県,奈良県,61
2024,三重県,長野県,61
2024,沖縄県,大分県,61
2024,群馬県,福島県,60
2024,埼玉県,新潟県,60
2024,大阪府,長野県,60
2024,兵庫県,長野県,60
2024,奈良県,和歌山県,59
2024,愛媛県,滋賀県,59
2024,大分県,岡山県,59
2024,北海道,栃木県,58
2024,石川県,長野県,58
2024,滋賀県,奈良県,58
2024,和歌山県,徳島県,58
2024,広島県,埼玉県,58
2024,山口県,滋賀県,58
2024,高知県,愛知県,58
2024,岩手県,新潟県,57
2024,群馬県,大阪府,57
2024,石川県,埼玉県,57
2024,愛知県,群馬県,57
2024,京都府,福井県,57
2024,山形県,栃木県,56
2024,栃木県,大阪府,56
2024,神奈川県,石川県,56
2024,石川県,千葉県,56
2024,愛知県,高知県,56
2024,宮城県,静岡県,55
2024,山形県,青森県,55
2024,神奈川県,大分県,55
2024,愛媛県,島根県,55
2024,北海道,岡山県,54
2024,青森県,新潟県,54
2024,栃木県,京都府,54
2024,石川県,北海道,54
2024,福井県,千葉県,54
2024,静岡県,栃木県,54
2024,静岡県,岡山県,54
2024,愛知県,秋田県,54
2024,岡山県,北海道,54
2024,広島県,長崎県,54
2024,山口県,大分県,54
2024,福岡県,沖縄県,54
2024,沖縄県,鹿児島県,54
2024,東京都,青森県,53
2024,静岡県,山口県,53
2024,三重県,広島県,53
2024,大阪府,岐阜県,53
2024,奈良県,広島県,53
2024,岡山県,奈良県,53
2024,山口県,熊本県,53
2024,佐賀県,広島県,53
2024,長崎県,岡山県,53
2024,沖縄県,茨城県,53
2024,沖縄県,岐阜県,53
2024,北海道,沖縄県,52
2024,宮城県,兵庫県,52
2024,福島県,山梨県,52
2024,長野県,滋賀県,52
2024,奈良県,千葉県,52
2024,愛媛県,千葉県,52
2024,沖縄県,山口県,52
2024,北海道,山形県,51
2024,青森県,茨城県,51
2024,福島県,秋田県,51
2024,富山県,滋賀県,51
2024,岐阜県,埼玉県,51
2024,愛知県,新潟県,51
2024,奈良県,三重県,51
2024,島根県,愛媛県,51
2024,香川県,奈良県,51
2024,佐賀県,神奈川県,51
2024,大分県,佐賀県,51
2024,北海道,秋田県,50
2024,山形県,群馬県,50
2024,山梨県,北海道,50
2024,岐阜県,広島県,50
2024,大阪府,宮城県,50
2024,島根県,神奈川県,50
2024,愛媛県,大分県,50
2024,秋田県,福島県,49
2024,埼玉県,石川県,49
2024,静岡県,富山県,49
2024,滋賀県,神奈川県,49
2024,大阪府,茨城県,49
2024,大阪府,山口県,49
2024,和歌山県,神奈川県,49
2024,熊本県,愛知県,49
2024,熊本県,岡山県,49
2024,岩手県,山梨県,48
2024,千葉県,長野県,48
2024,東京都,鹿児島県,48
2024,神奈川県,新潟県,48
2024,愛知県,山口県,48
2024,高知県,福岡県,48
2024,佐賀県,兵庫県,48
2024,神奈川県,栃木県,47
2024,新潟県,兵庫県,47
2024,富山県,山梨県,47
2024,岐阜県,北海道,47
2024,京都府,静岡県,47
2024,鳥取県,山口県,47
2024,徳島県,神奈川県,47
2024,沖縄県,静岡県,47
2024,青森県,栃木県,46
2024,茨城県,秋田県,46
2024,群馬県,愛知県,46
2024,東京都,富山県,46
2024,広島県,静岡県,46
2024,広島県,鹿児島県,46
2024,徳島県,福岡県,46
2024,京都府,徳島県,45
2024,大阪府,福井県,45
2024,大阪府,香川県,45
2024,大分県,鹿児島県,45
2024,茨城県,石川県,44
2024,千葉県,福岡県,44
2024,三重県,北海道,44
2024,大阪府,島根県,44
2024,兵庫県,宮城県,44
2024,和歌山県,岡山県,44
2024,鳥取県,福岡県,44
2024,広島県,沖縄県,44
2024,新潟県,静岡県,43
2024,三重県,千葉県,43
2024,三重県,福岡県,43
2024,兵庫県,大分県,43
2024,愛媛県,埼玉県,43
2024,愛媛県,奈良県,43
2024,福岡県,茨城県,43
2024,宮崎県,佐賀県,43
2024,秋田県,茨城県,42
2024,秋田県,群馬県,42
2024,東京都,岩手県,42
2024,三重県,埼玉県,42
2024,京都府,大分県,42
2024,大阪府,沖縄県,42
2024,岡山県,石川県,42
2024,長崎県,沖縄県,42
2024,大分県,愛知県,42
2024,茨城県,福岡県,41
2024,千葉県,石川県,41
2024,東京都,岡山県,41
2024,山梨県,福岡県,41
2024,奈良県,福岡県,41
2024,広島県,徳島県,41
2024,沖縄県,滋賀県,41
2024,群馬県,山形県,40
2024,東京都,沖縄県,40
2024,富山県,群馬県,40
2024,福井県,広島県,40
2024,京都府,千葉県,40
2024,大阪府,秋田県,40
2024,兵庫県,三重県,40
2024,和歌山県,広島県,40
2024,島根県,愛知県,40
2024,山口県,千葉県,40
2024,佐賀県,埼玉県,40
2024,長崎県,愛知県,40
2024,大分県,千葉県,40
2024,宮崎県,岡山県,40
2024,千葉県,新潟県,39
2024,富山県,北海道,39
2024,愛知県,島根県,39
2024,京都府,高知県,39
2024,兵庫県,長崎県,39
2024,奈良県,埼玉県,39
2024,広島県,奈良県,39
2024,香川県,山口県,39
2024,福岡県,奈良県,39
2024,佐賀県,鹿児島県,39
2024,長崎県,埼玉県,39
2024,大分県,高知県,39
2024,宮城県,山梨県,38
2024,栃木県,岩手県,38
2024,栃木県,石川県,38
2024,富山県,茨城県,38
2024,石川県,群馬県,38
2024,福井県,新潟県,38
2024,福井県,静岡県,38
2024,山梨県,茨城県,38
2024,山梨県,石川県,38
2024,京都府,埼玉県,38
2024,広島県,大分県,38
2024,高知県,千葉県,38
2024,秋田県,栃木県,37
2024,千葉県,兵庫県,37
2024,東京都,高知県,37
2024,神奈川県,秋田県,37
2024,神奈川県,滋賀県,37
2024,石川県,岐阜県,37
2024,山梨県,宮城県,37
2024,岐阜県,群馬県,37
2024,岐阜県,奈良県,37
2024,滋賀県,広島県,37
2024,岡山県,長崎県,37
2024,山口県,埼玉県,37
2024,徳島県,山口県,37
2024,香川県,千葉県,37
2024,大分県,埼玉県,37
2024,北海道,奈良県,36
2024,福島県,京都府,36
2024,群馬県,静岡県,36
2024,埼玉県,秋田県,36
2024,福井県,長野県,36
2024,静岡県,島根県,36
2024,愛知県,愛媛県,36
2024,京都府,長野県,36
2024,京都府,島根県,36
2024,兵庫県,茨城県,36
2024,鳥取県,神奈川県,36
2024,鳥取県,滋賀県,36
2024,広島県,茨城県,36
2024,徳島県,愛知県,36
2024,高知県,滋賀県,36
2024,沖縄県,宮崎県,36
2024,青森県,京都府,35
2024,岩手県,京都府,35
2024,秋田県,京都府,35
2024,福島県,青森県,35
2024,千葉県,福島県,35
2024,静岡県,沖縄県,35
2024,滋賀県,福井県,35
2024,和歌山県,鳥取県,35
2024,山口県,愛媛県,35
2024,福岡県,愛媛県,35
2024,宮崎県,埼玉県,35
2024,宮崎県,愛知県,35
2024,福島県,静岡県,34
2024,埼玉県,兵庫県,34
2024,埼玉県,福岡県,34
2024,富山県,宮城県,34
2024,石川県,宮城県,34
2024,福井県,埼玉県,34
2024,静岡県,高知県,34
2024,京都府,山口県,34
2024,兵庫県,富山県,34
2024,兵庫県,沖縄県,34
2024,山口県,島根県,34
2024,徳島県,滋賀県,34
2024,愛媛県,山梨県,34
2024,福岡県,高知県,34
2024,沖縄県,奈良県,34
2024,北海道,福島県,33
2024,宮城県,石川県,33
2024,群馬県,秋田県,33
2024,埼玉県,山形県,33
2024,東京都,広島県,33
2024,岐阜県,新潟県,33
2024,愛知県,山形県,33
2024,愛知県,沖縄県,33
2024,京都府,三重県,33
2024,和歌山県,三重県,33
2024,福岡県,島根県,33
2024,佐賀県,愛知県,33
2024,大分県,滋賀県,33
2024,鹿児島県,滋賀県,33
2024,北海道,富山県,32
2024,岩手県,茨城県,32
2024,山形県,大阪府,32
2024,茨城県,奈良県,32
2024,茨城県,広島県,32
2024,栃木県,青森県,32
2024,栃木県,愛知県,32
2024,富山県,静岡県,32
2024,岐阜県,山梨県,32
2024,愛知県,鹿児島県,32
2024,三重県,茨城県,32
2024,滋賀県,岡山県,32
2024,京都府,富山県,32
2024,奈良県,宮城県,32
2024,島根県,奈良県,32
2024,愛媛県,北海道,32
2024,福岡県,石川県,32
2024,熊本県,滋賀県,32
2024,宮崎県,沖縄県,32
2024,沖縄県,宮城県,32
2024,東京都,愛媛県,31
2024,東京都,長崎県,31
