year,origin_prefecture,destination_prefecture,movers
2022,埼玉県,栃木県,268
2022,長崎県,熊本県,268
2022,東京都,群馬県,267
2022,石川県,愛知県,267
2022,東京都,宮城県,266
2022,神奈川県,北海道,266
2022,神奈川県,山梨県,263
2022,長野県,京都府,263
2022,東京都,大阪府,262
2022,鳥取県,大阪府,262
2022,山梨県,埼玉県,261
2022,島根県,大阪府,261
2022,広島県,神奈川県,261
2022,島根県,岡山県,258
2022,宮城県,岩手県,257
2022,愛知県,福井県,256
2022,宮城県,福島県,255
2022,山口県,大阪府,255
2022,香川県,愛媛県,254
2022,群馬県,栃木県,252
2022,鳥取県,兵庫県,250
2022,富山県,京都府,248
2022,岩手県,青森県,245
2022,兵庫県,神奈川県,245
2022,兵庫県,愛知県,245
2022,滋賀県,兵庫県,244
2022,岩手県,北海道,243
2022,高知県,東京都,241
2022,北海道,兵庫県,239
2022,山梨県,千葉県,239
2022,福岡県,鹿児島県,239
2022,鹿児島県,大阪府,239
2022,愛知県,富山県,238
2022,愛知県,長野県,236
2022,青森県,岩手県,231
2022,愛知県,石川県,230
2022,沖縄県,京都府,230
2022,山口県,京都府,229
2022,宮城県,千葉県,226
2022,山口県,岡山県,225
2022,高知県,岡山県,223
2022,熊本県,鹿児島県,223
2022,福島県,茨城県,222
2022,茨城県,群馬県,222
2022,茨城県,宮城県,221
2022,神奈川県,静岡県,221
2022,兵庫県,福岡県,220
2022,北海道,愛知県,219
2022,大分県,熊本県,219
2022,宮崎県,大分県,218
2022,愛媛県,福岡県,217
2022,鳥取県,京都府,216
2022,宮崎県,鹿児島県,216
2022,岐阜県,滋賀県,215
2022,奈良県,滋賀県,215
2022,沖縄県,千葉県,215
2022,愛知県,千葉県,213
2022,鳥取県,岡山県,213
2022,神奈川県,京都府,212
2022,徳島県,京都府,211
2022,沖縄県,愛知県,211
2022,栃木県,茨城県,210
2022,富山県,神奈川県,209
2022,岡山県,福岡県,207
2022,富山県,大阪府,206
2022,岐阜県,大阪府,206
2022,青森県,神奈川県,205
2022,高知県,兵庫県,205
2022,栃木県,福島県,204
2022,福島県,山形県,201
2022,新潟県,群馬県,200
2022,東京都,静岡県,198
2022,山形県,千葉県,195
2022,大阪府,愛知県,194
2022,高知県,京都府,194
2022,富山県,新潟県,191
2022,静岡県,長野県,191
2022,埼玉県,宮城県,189
2022,三重県,兵庫県,189
2022,和歌山県,東京都,188
2022,岡山県,愛媛県,188
2022,埼玉県,北海道,187
2022,岐阜県,石川県,183
2022,佐賀県,長崎県,183
2022,鳥取県,東京都,182
2022,愛媛県,徳島県,182
2022,滋賀県,愛知県,181
2022,山形県,埼玉県,180
2022,高知県,愛媛県,180
2022,鹿児島県,宮崎県,180
2022,沖縄県,埼玉県,180
2022,青森県,千葉県,178
2022,愛知県,埼玉県,178
2022,大阪府,北海道,178
2022,群馬県,新潟県,177
2022,千葉県,北海道,177
2022,岩手県,神奈川県,176
2022,東京都,長野県,175
2022,岐阜県,神奈川県,175
2022,宮城県,北海道,174
2022,山口県,兵庫県,174
2022,神奈川県,茨城県,172
2022,徳島県,岡山県,172
2022,秋田県,青森県,171
2022,長野県,大阪府,171
2022,大阪府,広島県,171
2022,岡山県,山口県,171
2022,鹿児島県,神奈川県,171
2022,静岡県,北海道,170
2022,熊本県,神奈川県,170
2022,熊本県,大阪府,170
2022,長野県,富山県,169
2022,広島県,島根県,169
2022,熊本県,京都府,169
2022,茨城県,北海道,167
2022,栃木県,宮城県,167
2022,大阪府,福岡県,167
2022,千葉県,京都府,166
2022,兵庫県,北海道,166
2022,兵庫県,高知県,166
2022,大分県,山口県,166
2022,北海道,宮城県,164
2022,静岡県,兵庫県,164
2022,徳島県,東京都,164
2022,青森県,埼玉県,161
2022,秋田県,新潟県,161
2022,東京都,兵庫県,161
2022,新潟県,宮城県,160
2022,福井県,兵庫県,160
2022,熊本県,長崎県,160
2022,東京都,愛知県,157
2022,石川県,兵庫県,156
2022,福岡県,宮崎県,156
2022,静岡県,岐阜県,155
2022,島根県,東京都,155
2022,大分県,長崎県,155
2022,秋田県,岩手県,153
2022,佐賀県,熊本県,153
2022,鳥取県,島根県,152
2022,沖縄県,兵庫県,152
2022,石川県,神奈川県,151
2022,鳥取県,広島県,151
2022,島根県,京都府,151
2022,香川県,徳島県,151
2022,長崎県,佐賀県,151
2022,岐阜県,静岡県,150
2022,岩手県,埼玉県,149
2022,埼玉県,京都府,149
2022,秋田県,神奈川県,148
2022,長崎県,山口県,148
2022,鹿児島県,京都府,148
2022,岡山県,神奈川県,147
2022,鹿児島県,広島県,146
2022,新潟県,京都府,145
2022,愛媛県,高知県,145
2022,福岡県,千葉県,145
2022,栃木県,新潟県,144
2022,石川県,福井県,144
2022,愛媛県,香川県,144
2022,千葉県,群馬県,142
2022,三重県,滋賀県,141
2022,鹿児島県,兵庫県,141
2022,鹿児島県,長崎県,141
2022,京都府,神奈川県,140
2022,長野県,岐阜県,139
2022,岡山県,愛知県,139
2022,宮城県,新潟県,138
2022,茨城県,京都府,137
2022,大阪府,岡山県,137
2022,福岡県,岡山県,137
2022,群馬県,京都府,136
2022,山梨県,静岡県,135
2022,静岡県,滋賀県,135
2022,群馬県,宮城県,134
2022,兵庫県,島根県,134
2022,愛媛県,神奈川県,134
2022,福岡県,滋賀県,134
2022,岡山県,島根県,133
2022,静岡県,石川県,132
2022,福岡県,埼玉県,132
2022,新潟県,山形県,131
2022,島根県,兵庫県,131
2022,熊本県,大分県,131
2022,埼玉県,山梨県,130
2022,愛知県,広島県,130
2022,滋賀県,東京都,130
2022,京都府,愛知県,130
2022,山形県,福島県,129
2022,山梨県,長野県,129
2022,静岡県,茨城県,129
2022,愛知県,福岡県,129
2022,三重県,神奈川県,129
2022,岩手県,千葉県,128
2022,大分県,京都府,128
2022,秋田県,北海道,127
2022,兵庫県,香川県,127
2022,岡山県,高知県,126
2022,徳島県,高知県,126
2022,福岡県,愛知県,126
2022,群馬県,茨城県,125
2022,長崎県,大分県,125
2022,神奈川県,群馬県,123
2022,長崎県,神奈川県,123
2022,大分県,広島県,123
2022,石川県,新潟県,122
2022,三重県,奈良県,122
2022,徳島県,香川県,122
2022,岩手県,秋田県,121
2022,宮城県,京都府,121
2022,広島県,愛知県,121
2022,大分県,宮崎県,121
2022,北海道,福岡県,120
2022,三重県,静岡県,120
2022,大阪府,徳島県,120
2022,高知県,香川県,120
2022,神奈川県,大阪府,119
2022,岐阜県,富山県,119
2022,大阪府,千葉県,119
2022,長崎県,大阪府,119
2022,大分県,大阪府,119
2022,熊本県,宮崎県,118
2022,東京都,新潟県,117
2022,山梨県,愛知県,117
2022,静岡県,群馬県,117
2022,奈良県,神奈川県,117
2022,福島県,群馬県,116
2022,神奈川県,宮城県,116
2022,愛知県,茨城県,116
2022,愛知県,山梨県,116
2022,鹿児島県,埼玉県,116
2022,千葉県,宮城県,115
2022,新潟県,長野県,115
2022,奈良県,愛知県,115
2022,秋田県,千葉県,114
2022,茨城県,静岡県,114
2022,島根県,山口県,114
2022,宮崎県,大阪府,114
2022,北海道,群馬県,113
2022,栃木県,山形県,113
2022,宮崎県,神奈川県,113
2022,静岡県,三重県,111
2022,広島県,滋賀県,111
2022,長崎県,京都府,111
2022,岩手県,山形県,110
2022,東京都,栃木県,110
2022,長野県,静岡県,110
2022,大阪府,鳥取県,110
2022,高知県,徳島県,110
2022,長崎県,広島県,110
2022,鹿児島県,愛知県,110
2022,新潟県,福島県,109
2022,三重県,岐阜県,109
2022,兵庫県,山口県,109
2022,秋田県,埼玉県,107
2022,静岡県,広島県,107
2022,兵庫県,愛媛県,107
2022,東京都,大分県,106
2022,鹿児島県,千葉県,106
2022,北海道,静岡県,105
2022,兵庫県,石川県,105
2022,茨城県,山梨県,104
2022,東京都,福岡県,104
2022,新潟県,大阪府,104
2022,広島県,千葉県,104
2022,高知県,広島県,104
2022,千葉県,静岡県,103
2022,山梨県,京都府,103
2022,宮崎県,長崎県,103
2022,千葉県,愛知県,102
2022,新潟県,北海道,102
2022,福井県,富山県,102
2022,静岡県,宮城県,102
2022,島根県,福岡県,102
2022,岡山県,鳥取県,102
2022,岐阜県,長野県,101
2022,徳島県,愛媛県,101
2022,香川県,福岡県,101
2022,兵庫県,和歌山県,100
2022,徳島県,広島県,100
2022,沖縄県,岡山県,100
2022,愛媛県,山口県,99
2022,北海道,茨城県,98
2022,北海道,滋賀県,98
2022,香川県,高知県,98
2022,沖縄県,広島県,98
2022,岡山県,滋賀県,97
2022,山形県,北海道,96
2022,神奈川県,愛知県,96
2022,鹿児島県,山口県,96
2022,岩手県,福島県,95
2022,宮城県,秋田県,95
2022,新潟県,富山県,95
2022,岡山県,徳島県,95
2022,愛媛県,愛知県,95
2022,熊本県,広島県,95
2022,茨城県,大阪府,94
2022,群馬県,長野県,94
2022,群馬県,石川県,93
2022,千葉県,大阪府,93
2022,富山県,千葉県,93
2022,長野県,北海道,93
2022,島根県,鳥取県,93
2022,北海道,新潟県,92
2022,石川県,滋賀県,92
2022,和歌山県,奈良県,92
2022,長崎県,鹿児島県,92
2022,沖縄県,熊本県,92
2022,茨城県,山形県,91
2022,富山県,兵庫県,91
2022,山口県,神奈川県,91
2022,宮城県,青森県,90
2022,富山県,長野県,90
2022,愛知県,奈良県,90
2022,兵庫県,埼玉県,90
2022,山形県,秋田県,89
2022,埼玉県,大阪府,89
2022,福井県,滋賀県,89
2022,大阪府,埼玉県,89
2022,大分県,兵庫県,89
2022,宮崎県,京都府,89
2022,神奈川県,長野県,88
2022,富山県,福井県,88
2022,福井県,神奈川県,88
2022,岐阜県,三重県,88
2022,京都府,岡山県,88
2022,沖縄県,長崎県,88
2022,東京都,福島県,87
2022,滋賀県,岐阜県,87
2022,宮城県,栃木県,86
2022,秋田県,山形県,86
2022,千葉県,山梨県,86
2022,長野県,宮城県,86
2022,京都府,北海道,86
2022,熊本県,佐賀県,86
2022,北海道,広島県,85
2022,埼玉県,長野県,85
2022,石川県,北海道,85
2022,兵庫県,千葉県,85
2022,熊本県,兵庫県,85
2022,栃木県,北海道,84
2022,北海道,岩手県,83
2022,茨城県,新潟県,83
2022,岐阜県,兵庫県,83
2022,京都府,広島県,83
2022,鹿児島県,沖縄県,83
2022,北海道,山梨県,82
2022,長野県,茨城県,82
2022,岐阜県,千葉県,82
2022,岐阜県,福井県,82
2022,静岡県,新潟県,82
2022,広島県,高知県,82
2022,茨城県,長野県,81
2022,三重県,石川県,81
2022,和歌山県,滋賀県,81
2022,長崎県,宮崎県,81
2022,青森県,山形県,80
2022,東京都,石川県,80
2022,山梨県,大阪府,80
2022,茨城県,愛知県,79
2022,群馬県,福島県,79
2022,大阪府,三重県,79
2022,岡山県,千葉県,79
2022,山形県,岩手県,78
2022,東京都,滋賀県,78
2022,奈良県,北海道,78
2022,香川県,神奈川県,78
2022,長崎県,兵庫県,78
2022,宮城県,大阪府,77
2022,新潟県,茨城県,77
2022,大分県,鹿児島県,77
2022,青森県,秋田県,76
2022,宮城県,群馬県,76
2022,栃木県,静岡県,76
2022,埼玉県,静岡県,76
2022,千葉県,栃木県,76
2022,香川県,愛知県,76
2022,香川県,滋賀県,76
2022,熊本県,山口県,76
2022,北海道,石川県,75
2022,福島県,北海道,75
2022,神奈川県,兵庫県,75
2022,愛知県,鳥取県,75
2022,鳥取県,山口県,75
2022,広島県,鳥取県,75
2022,宮崎県,山口県,75
2022,大阪府,愛媛県,74
2022,石川県,千葉県,73
2022,愛知県,岡山県,73
2022,兵庫県,静岡県,73
2022,佐賀県,京都府,73
2022,佐賀県,大分県,73
2022,宮崎県,広島県,73
2022,埼玉県,新潟県,72
2022,富山県,埼玉県,72
2022,静岡県,福島県,72
2022,大阪府,石川県,72
2022,広島県,埼玉県,72
2022,新潟県,愛知県,71
2022,富山県,滋賀県,71
2022,滋賀県,石川県,71
2022,沖縄県,北海道,71
2022,岩手県,新潟県,70
2022,山形県,栃木県,70
2022,新潟県,秋田県,70
2022,滋賀県,奈良県,70
2022,京都府,石川県,70
2022,佐賀県,山口県,70
2022,山形県,青森県,69
2022,岡山県,奈良県,69
2022,福岡県,北海道,69
2022,北海道,山形県,68
2022,神奈川県,福岡県,68
2022,広島県,北海道,68
2022,山口県,愛知県,68
2022,佐賀県,兵庫県,68
2022,青森県,栃木県,67
2022,宮城県,茨城県,67
2022,新潟県,栃木県,67
2022,石川県,埼玉県,67
2022,長野県,兵庫県,67
2022,北海道,長野県,66
2022,岩手県,栃木県,66
2022,栃木県,京都府,66
2022,埼玉県,福島県,66
2022,千葉県,長野県,66
2022,岐阜県,北海道,66
2022,広島県,香川県,66
2022,愛媛県,滋賀県,66
2022,高知県,神奈川県,66
2022,鹿児島県,大分県,66
2022,群馬県,山梨県,65
2022,京都府,鳥取県,65
2022,山口県,熊本県,65
2022,山形県,群馬県,64
2022,岡山県,埼玉県,64
2022,沖縄県,徳島県,64
2022,青森県,群馬県,63
2022,青森県,新潟県,63
2022,福島県,岩手県,63
2022,群馬県,北海道,63
2022,東京都,秋田県,63
2022,静岡県,福岡県,63
2022,大阪府,高知県,63
2022,兵庫県,長野県,63
2022,福井県,岐阜県,62
2022,愛知県,秋田県,62
2022,愛知県,高知県,62
2022,京都府,福井県,62
2022,大阪府,長野県,62
2022,大阪府,岐阜県,62
2022,奈良県,三重県,62
2022,福岡県,沖縄県,62
2022,佐賀県,神奈川県,62
2022,長崎県,千葉県,62
2022,埼玉県,愛知県,61
2022,静岡県,奈良県,61
2022,山口県,長崎県,61
2022,徳島県,神奈川県,61
2022,佐賀県,広島県,61
2022,鹿児島県,岡山県,61
2022,沖縄県,山口県,61
2022,岩手県,群馬県,60
2022,宮城県,兵庫県,60
2022,富山県,岐阜県,60
2022,愛知県,宮城県,60
2022,滋賀県,福井県,60
2022,和歌山県,愛知県,60
2022,山口県,大分県,60
2022,福岡県,茨城県,60
2022,佐賀県,大阪府,60
2022,沖縄県,大分県,60
2022,三重県,広島県,59
2022,大阪府,茨城県,59
2022,広島県,奈良県,59
2022,福岡県,奈良県,59
2022,栃木県,長野県,58
2022,広島県,長崎県,58
2022,新潟県,山梨県,57
2022,富山県,北海道,57
2022,長崎県,岡山県,57
2022,大分県,神奈川県,57
2022,大分県,岡山県,57
2022,福島県,山梨県,56
2022,栃木県,秋田県,56
2022,群馬県,大阪府,56
2022,長野県,栃木県,56
2022,静岡県,秋田県,56
2022,三重県,長野県,56
2022,大阪府,大分県,56
2022,岡山県,北海道,56
2022,愛媛県,島根県,56
2022,岩手県,茨城県,55
2022,大阪府,山口県,55
2022,奈良県,和歌山県,55
2022,和歌山県,岡山県,55
2022,和歌山県,徳島県,55
2022,香川県,山口県,55
2022,高知県,福岡県,55
2022,熊本県,千葉県,55
2022,熊本県,愛知県,55
2022,青森県,茨城県,54
2022,栃木県,石川県,54
2022,石川県,長野県,54
2022,岐阜県,山梨県,54
2022,和歌山県,広島県,54
2022,島根県,愛媛県,54
2022,愛媛県,千葉県,54
2022,秋田県,栃木県,53
2022,長野県,福井県,53
2022,京都府,静岡県,53
2022,奈良県,千葉県,53
2022,広島県,徳島県,53
2022,高知県,愛知県,53
2022,北海道,秋田県,52
2022,山形県,茨城県,52
2022,群馬県,愛知県,52
2022,静岡県,富山県,52
2022,京都府,福岡県,52
2022,宮崎県,佐賀県,52
2022,北海道,沖縄県,51
2022,福井県,千葉県,51
2022,山梨県,茨城県,51
2022,和歌山県,神奈川県,51
2022,宮崎県,愛知県,51
2022,茨城県,兵庫県,50
2022,大阪府,香川県,50
2022,兵庫県,茨城県,50
2022,愛媛県,埼玉県,50
2022,大分県,高知県,50
2022,鹿児島県,佐賀県,50
2022,栃木県,山梨県,49
2022,栃木県,大阪府,49
2022,神奈川県,石川県,49
2022,富山県,群馬県,49
2022,静岡県,山形県,49
2022,愛知県,山形県,49
2022,三重県,埼玉県,49
2022,三重県,千葉県,49
2022,京都府,千葉県,49
2022,兵庫県,三重県,49
2022,愛媛県,大分県,49
2022,大分県,佐賀県,49
2022,宮崎県,兵庫県,49
2022,沖縄県,静岡県,49
2022,岩手県,山梨県,48
2022,東京都,富山県,48
2022,岐阜県,埼玉県,48
2022,京都府,長野県,48
2022,大阪府,静岡県,48
2022,熊本県,埼玉県,48
2022,熊本県,岡山県,48
2022,沖縄県,岐阜県,48
2022,宮城県,愛知県,47
2022,静岡県,栃木県,47
2022,京都府,大分県,47
2022,兵庫県,福井県,47
2022,鳥取県,福岡県,47
2022,岡山県,静岡県,47
2022,佐賀県,埼玉県,47
2022,長崎県,愛知県,47
2022,北海道,奈良県,46
2022,愛知県,群馬県,46
2022,滋賀県,神奈川県,46
2022,広島県,大分県,46
2022,沖縄県,群馬県,46
2022,東京都,岩手県,45
2022,東京都,広島県,45
2022,神奈川県,大分県,45
2022,新潟県,静岡県,45
2022,福井県,新潟県,45
2022,岐阜県,広島県,45
2022,大阪府,島根県,45
2022,奈良県,広島県,45
2022,奈良県,福岡県,45
2022,秋田県,福島県,44
2022,茨城県,秋田県,44
2022,香川県,奈良県,44
2022,佐賀県,岡山県,44
2022,北海道,岡山県,43
2022,神奈川県,栃木県,43
2022,岐阜県,新潟県,43
2022,静岡県,岡山県,43
2022,三重県,北海道,43
2022,三重県,福岡県,43
2022,福島県,青森県,42
2022,群馬県,秋田県,42
2022,静岡県,沖縄県,42
2022,山口県,滋賀県,42
2022,大分県,愛知県,42
2022,宮崎県,千葉県,42
2022,沖縄県,石川県,42
2022,沖縄県,宮崎県,42
2022,山形県,石川県,41
2022,福島県,京都府,41
2022,東京都,山形県,41
2022,長野県,福島県,41
2022,岐阜県,奈良県,41
2022,兵庫県,宮城県,41
2022,兵庫県,沖縄県,41
2022,奈良県,埼玉県,41
2022,鳥取県,滋賀県,41
2022,徳島県,愛知県,41
2022,青森県,福島県,40
2022,岩手県,京都府,40
2022,福島県,秋田県,40
2022,茨城県,石川県,40
2022,東京都,奈良県,40
2022,山梨県,兵庫県,40
2022,長野県,山形県,40
2022,長野県,三重県,40
2022,岐阜県,茨城県,40
2022,静岡県,高知県,40
2022,大阪府,沖縄県,40
2022,山口県,埼玉県,40
2022,徳島県,滋賀県,40
2022,福岡県,高知県,40
2022,長崎県,埼玉県,40
2022,沖縄県,鹿児島県,40
2022,北海道,栃木県,39
2022,北海道,大分県,39
2022,千葉県,兵庫県,39
2022,神奈川県,福島県,39
2022,福井県,長野県,39
2022,徳島県,山口県,39
2022,佐賀県,宮崎県,39
2022,佐賀県,鹿児島県,39
2022,秋田県,茨城県,38
2022,栃木県,愛知県,38
2022,埼玉県,滋賀県,38
2022,千葉県,石川県,38
2022,東京都,愛媛県,38
2022,東京都,沖縄県,38
2022,富山県,山梨県,38
2022,山梨県,宮城県,38
2022,愛知県,新潟県,38
2022,愛知県,鹿児島県,38
2022,三重県,福井県,38
2022,京都府,埼玉県,38
2022,大阪府,福井県,38
2022,島根県,奈良県,38
2022,山口県,愛媛県,38
2022,長崎県,沖縄県,38
2022,大分県,千葉県,38
2022,沖縄県,茨城県,38
2022,宮城県,静岡県,37
2022,埼玉県,秋田県,37
2022,千葉県,新潟県,37
2022,神奈川県,新潟県,37
2022,石川県,宮城県,37
2022,長野県,滋賀県,37
2022,愛知県,愛媛県,37
2022,愛知県,沖縄県,37
2022,三重県,富山県,37
2022,京都府,山口県,37
2022,大阪府,宮城県,37
2022,兵庫県,大分県,37
2022,徳島県,福岡県,37
2022,愛媛県,北海道,37
2022,宮城県,山梨県,36
2022,埼玉県,兵庫県,36
2022,神奈川県,滋賀県,36
2022,滋賀県,広島県,36
2022,大阪府,富山県,36
2022,和歌山県,三重県,36
2022,島根県,滋賀県,36
2022,高知県,千葉県,36
2022,福岡県,島根県,36
2022,埼玉県,石川県,35
2022,千葉県,福岡県,35
2022,東京都,鹿児島県,35
2022,富山県,宮城県,35
2022,長野県,奈良県,35
2022,静岡県,山口県,35
2022,愛知県,島根県,35
2022,愛知県,大分県,35
2022,三重県,岡山県,35
2022,滋賀県,北海道,35
2022,京都府,三重県,35
2022,京都府,高知県,35
2022,兵庫県,新潟県,35
2022,広島県,鹿児島県,35
2022,愛媛県,山梨県,35
2022,愛媛県,静岡県,35
2022,高知県,山口県,35
2022,福岡県,山梨県,35
2022,福岡県,愛媛県,35
2022,宮崎県,埼玉県,35
2022,北海道,長崎県,34
2022,宮城県,石川県,34
2022,茨城県,岩手県,34
2022,栃木県,岩手県,34
2022,新潟県,兵庫県,34
2022,山梨県,北海道,34
2022,兵庫県,富山県,34
2022,兵庫県,宮崎県,34
2022,奈良県,岡山県,34
2022,鳥取県,神奈川県,34
2022,島根県,神奈川県,34
2022,広島県,茨城県,34
2022,大分県,愛媛県,34
2022,大分県,沖縄県,34
2022,鹿児島県,滋賀県,34
2022,秋田県,群馬県,33
2022,群馬県,富山県,33
2022,石川県,静岡県,33
2022,福井県,埼玉県,33
2022,福井県,静岡県,33
2022,愛知県,和歌山県,33
2022,京都府,島根県,33
2022,大阪府,秋田県,33
2022,大阪府,新潟県,33
2022,大阪府,山梨県,33
2022,奈良県,宮城県,33
2022,高知県,埼玉県,33
2022,山形県,山梨県,32
2022,埼玉県,山形県,32
2022,千葉県,山形県,32
2022,千葉県,滋賀県,32
2022,東京都,青森県,32
2022,石川県,岐阜県,32
2022,静岡県,福井県,32
2022,京都府,徳島県,32
2022,兵庫県,岐阜県,32
2022,兵庫県,長崎県,32
2022,鳥取県,愛媛県,32
2022,岡山県,石川県,32
2022,広島県,沖縄県,32
2022,愛媛県,奈良県,32
2022,高知県,奈良県,32
2022,熊本県,沖縄県,32
